0.015526,0.179,0.0505,0.0017,0,1
0.015722,0.18,0.0506,0.001,1E-04,1
0.01543,0.1802,0.0506,0.0002,0,1
0.297745,0.0862,0.067,-0.094,0.0164,0
0.5168,0.254,0.0359,0.1678,-0.0311,0
0.499365,0.1613,0.0611,-0.0927,0.0252,0
0.51482,0.0731,0.0299,-0.0882,-0.0312,0
0.498853,0.2364,0.0551,0.1633,0.0252,0
0.513389,0.1483,0.1007,-0.0881,0.0456,0
0.501112,0.0555,0.1259,-0.0928,0.0252,0
0.509073,0.2234,0.0948,0.1679,-0.0311,0
0.49999,0.1307,0.1199,-0.0927,0.0251,0
0.514006,0.0425,0.0056,-0.0882,-0.1143,0
0.499682,0.001,0.0307,-0.0415,0.0251,0
0.51446,0.1689,0.1596,0.1679,0.1289,0
0.499913,0.0761,0.0247,-0.0928,-0.1349,0
0.514337,0.244,0.1536,0.1679,0.1289,0
0.499495,0.1513,0.0187,-0.0927,-0.1349,0
0.515712,0.0631,0.0644,-0.0882,0.0457,0
0.498385,0.2264,0.0895,0.1633,0.0251,0
0.513629,0.1382,0.0584,-0.0882,-0.0311,0
0.505483,0.0455,0.0835,-0.0927,0.0251,0
0.509563,0.2134,0.0524,0.1679,-0.0311,0
0.499505,0.1207,0.0775,-0.0927,0.0251,0
0.514257,0.0325,0.1232,-0.0882,0.0457,0
0.499991,0.1958,0.1483,0.1633,0.0251,0
0.521582,0.1076,0.1172,-0.0882,-0.0311,0
0.498093,0.0149,0.1423,-0.0927,0.0251,0
0.51499,0.1828,0.028,0.1679,-0.1143,0
0.500259,0.09,0.0531,-0.0928,0.0251,0
0.513935,0.0019,0.022,-0.0881,-0.0311,0
0.499165,0.1652,0.0472,0.1633,0.0252,0
0.514553,0.077,0.016,-0.0882,-0.0312,0
0.499071,0.0355,0.0412,-0.0415,0.0252,0
0.514799,0.2034,0.0868,0.1679,0.0456,0
0.50005,0.1106,0.112,-0.0928,0.0252,0
0.51474,0.0225,0.0809,-0.0881,-0.0311,0
0.498377,0.1858,0.106,0.1633,0.0251,0
0.514875,0.0976,0.1517,-0.0882,0.0457,0
0.498434,0.0049,0.0168,-0.0927,-0.1349,0
0.516861,0.1727,0.1457,0.1678,0.1289,0
0.497971,0.08,0.0108,-0.0927,-0.1349,0
0.51495,0.2479,0.1397,0.1679,0.1289,0
0.498552,0.1552,0.0048,-0.0927,-0.1349,0
0.515768,0.067,0.0505,-0.0882,0.0457,0
0.49855,0.2303,0.0756,0.1633,0.0251,0
0.515148,0.1421,0.0445,-0.0882,-0.0311,0
0.500151,0.0494,0.0696,-0.0927,0.0251,0
0.514111,0.2173,0.1153,0.1679,0.0457,0
0.498341,0.1245,0.1404,-0.0928,0.0251,0
0.515049,0.0364,0.1093,-0.0881,-0.0311,0
0.498562,0.1997,0.1344,0.1633,0.0251,0
0.51536,0.1115,0.1033,-0.0882,-0.0311,0
0.498837,0.07,0.1284,-0.0415,0.0251,0
0.515919,0.2379,0.0141,0.1679,-0.1143,0
0.497938,0.1451,0.0392,-0.0928,0.0251,0
0.515316,0.057,0.0081,-0.0881,-0.0311,0
0.499578,0.2203,0.0333,0.1633,0.0252,0
0.513903,0.1321,0.0789,-0.0882,0.0456,0
0.498819,0.0394,0.1041,-0.0927,0.0252,0
0.514977,0.2072,0.0729,0.1678,-0.0312,0
0.498753,0.1145,0.0981,-0.0927,0.0252,0
0.515003,0.0267,0.0218,-0.0878,-0.0763,0
0.515015,0.1945,0.1507,0.1678,0.1289,0
0.498489,0.1018,0.0158,-0.0927,-0.1349,0
0.516159,0.0137,0.0615,-0.0881,0.0457,0
0.498684,0.177,0.0866,0.1633,0.0251,0
0.515663,0.0888,0.0555,-0.0882,-0.0311,0
0.497372,0.2521,0.0806,0.1633,0.0251,0
0.515198,0.1639,0.1263,-0.0882,0.0457,0
0.498734,0.0712,0.1514,-0.0927,0.0251,0
0.514397,0.2391,0.1203,0.1679,-0.0311,0
0.501019,0.1463,0.1454,-0.0928,0.0251,0
0.517918,0.1094,0.1143,-0.0369,-0.0311,0
0.497044,0.0167,0.1394,-0.0927,0.0251,0
0.517448,0.1845,0.0251,0.1678,-0.1143,0
0.498154,0.0918,0.0503,-0.0927,0.0252,0
0.513065,0.0037,0.0191,-0.0881,-0.0312,0
0.49818,0.1669,0.0443,0.1632,0.0252,0
0.515732,0.0788,0.0899,-0.0881,0.0456,0
0.498108,0.2421,0.1151,0.1633,0.0252,0
0.51503,0.1539,0.084,-0.0882,-0.0311,0
0.499088,0.0612,0.1091,-0.0927,0.0251,0
0.516956,0.229,0.078,0.1678,-0.0311,0
0.497074,0.1363,0.1031,-0.0927,0.0251,0
0.514492,0.0482,0.1488,-0.0881,0.0457,0
0.499378,0.2115,0.0139,0.1633,-0.1349,0
0.51553,0.1233,0.1428,-0.0882,0.1289,0
0.498257,0.0306,0.0079,-0.0927,-0.1349,0
0.514687,0.1984,0.0536,0.1678,0.0457,0
0.499226,0.1057,0.0019,-0.0927,-0.0517,0
0.515636,0.0176,0.0476,-0.0881,0.0457,0
0.498207,0.1808,0.0727,0.1632,0.0251,0
0.514877,0.1439,0.0416,-0.0369,-0.0311,0
0.499783,0.0512,0.0667,-0.0927,0.0251,0
0.516979,0.219,0.1124,0.1678,0.0457,0
0.497017,0.1263,0.1375,-0.0927,0.0251,0
0.516712,0.0382,0.1064,-0.0881,-0.0311,0
0.496376,0.2014,0.1315,0.1632,0.0251,0
0.516579,0.1133,0.1004,-0.0881,-0.0311,0
0.497356,0.0206,0.1255,-0.0927,0.0251,0
0.514935,0.1884,0.0112,0.1678,-0.1143,0
0.49955,0.0957,0.0364,-0.0927,0.0252,0
0.514999,0.0075,0.0052,-0.0882,-0.0312,0
0.498764,0.1708,0.0304,0.1633,0.0252,0
0.514336,0.0827,0.076,-0.0881,0.0456,0
0.499199,0.246,0.1012,0.1633,0.0252,0
0.515251,0.1578,0.0701,-0.0882,-0.0311,0
0.498745,0.0651,0.0952,-0.0927,0.0251,0
0.514591,0.2329,0.0641,0.1678,-0.0311,0
0.499847,0.1402,0.0892,-0.0927,0.0251,0
0.514198,0.0521,0.1349,-0.0881,0.0457,0
0.499252,0.0105,0,-0.0416,-0.1349,0
0.514568,0.1784,0.1289,0.1679,0.1289,0
0.499767,0.0857,0.154,-0.0927,0.0251,0
0.514534,0.2535,0.0397,0.1678,-0.1143,0
0.501362,0.1608,0.0648,-0.0927,0.0251,0
0.513767,0.0727,0.0337,-0.0881,-0.0311,0
0.499485,0.2359,0.0588,0.1632,0.0251,0
0.513622,0.1478,0.0277,-0.0881,-0.0311,0
0.499405,0.0551,0.0528,-0.0927,0.0251,0
0.5159,0.2229,0.0985,0.1678,0.0457,0
0.498493,0.1302,0.1236,-0.0927,0.0251,0
0.517136,0.042,0.0925,-0.0882,-0.0311,0
0.496323,0.2053,0.1176,0.1633,0.0251,0
0.516113,0.1175,0.0414,-0.0878,-0.0762,0
0.512917,0.0293,0.0871,-0.0882,0.0457,0
0.500549,0.1926,0.1122,0.1633,0.0251,0
0.513161,0.1045,0.0811,-0.0881,-0.0311,0
0.499565,0.0118,0.1062,-0.0927,0.0251,0
0.514709,0.1796,0.0751,0.1678,-0.0311,0
0.498528,0.0869,0.1002,-0.0927,0.0251,0
0.515007,0.0499,0.1459,-0.037,0.0457,0
0.493042,0.2132,0.011,0.1633,-0.1349,0
0.50808,0.1251,0.1399,-0.0881,0.1289,0
0.500404,0.0323,0.005,-0.0928,-0.1349,0
0.51384,0.2002,0.0507,0.1679,0.0457,0
0.499657,0.1075,0.0758,-0.0927,0.0251,0
0.514214,0.0193,0.0447,-0.0882,-0.0311,0
0.499969,0.1826,0.0698,0.1633,0.0251,0
0.516785,0.0945,0.0387,-0.0881,-0.0311,0
0.500717,0.0017,0.0638,-0.0928,0.0251,0
0.513092,0.1696,0.1095,0.1679,0.0457,0
0.499474,0.0769,0.1346,-0.0927,0.0251,0
0.51461,0.2447,0.1035,0.1678,-0.0311,0
0.500496,0.152,0.1286,-0.0927,0.0251,0
0.513145,0.0638,0.0143,-0.0882,-0.1143,0
0.499512,0.2271,0.0394,0.1633,0.0251,0
0.514702,0.139,0.0083,-0.0881,-0.0311,0
0.499069,0.0463,0.0335,-0.0927,0.0252,0
0.51474,0.2141,0.0023,0.1678,-0.0312,0
0.499176,0.1214,0.0275,-0.0927,0.0252,0
0.514854,0.0844,0.0732,-0.037,0.0457,0
0.500107,0.2477,0.0983,0.1633,0.0251,0
0.513565,0.1596,0.0672,-0.0881,-0.0311,0
0.499229,0.0668,0.0923,-0.0928,0.0251,0
0.514725,0.2347,0.138,0.1679,0.0457,0
0.501457,0.142,0.0031,-0.0927,-0.1349,0
0.512909,0.0538,0.132,-0.0882,0.1289,0
0.500534,0.2171,0.1571,0.1633,0.0251,0
0.513741,0.129,0.126,-0.0881,-0.0311,0
0.500114,0.0362,0.1511,-0.0928,0.0251,0
0.513008,0.2041,0.0368,0.1679,-0.1143,0
0.499382,0.1114,0.0619,-0.0927,0.0251,0
0.514702,0.0232,0.0308,-0.0882,-0.0311,0
0.452293,0.0237,0.0307,0.0005,-1E-04,1
0.016769,0.0247,0.0276,0.001,-0.0031,1
0.016541,0.0262,0.0233,0.0015,-0.0043,1
0.017014,0.1865,0.0559,0.1603,0.0326,0
0.011887,0.1873,0.0506,0.0008,-0.0053,1
0.015724,0.1866,0.0468,-0.0007,-0.0038,1
0.015587,0.1844,0.043,-0.0022,-0.0038,1
0.017265,0.1828,0.0408,-0.0016,-0.0022,1
0.013901,0.1823,0.0402,-0.0005,-0.0006,1
0.015602,0.1814,0.0392,-0.0009,-0.001,1
0.015755,0.1807,0.0389,-0.0007,-0.0003,1
0.015526,0.1802,0.0389,-0.0005,0,1
0.015442,0.1794,0.0391,-0.0008,0.0002,1
0.015549,0.1782,0.041,-0.0012,0.0019,1
0.015594,0.1774,0.0446,-0.0008,0.0036,1
0.015625,0.1774,0.0499,0,0.0053,1
0.015831,0.1795,0.0579,0.0021,0.008,1
0.015358,0.1821,0.063,0.0026,0.0051,1
0.015587,0.1848,0.0674,0.0027,0.0044,1
0.015587,0.1867,0.0702,0.0019,0.0028,1
0.015648,0.1878,0.0728,0.0011,0.0026,1
0.015564,0.1879,0.0757,0.0001,0.0029,1
0.015587,0.1872,0.0786,-0.0007,0.0029,1
0.068001,0.1865,0.0823,-0.0007,0.0037,1
0.048897,0.1858,0.0866,-0.0007,0.0043,1
0.020325,0.179,0.0955,-0.0068,0.0089,1
0.000084,0.1779,0.0958,-0.0011,0.0003,1
0.005371,0.1754,0.096,-0.0025,0.0002,1
0.013283,0.1739,0.096,-0.0015,0,1
0.015579,0.171,0.096,-0.0029,0,1
0.015556,0.1663,0.0957,-0.0047,-0.0003,1
0.015724,0.159,0.0946,-0.0073,-0.0011,1
0.015594,0.0983,0.0248,-0.0607,-0.0698,0
0.015564,0.0941,0.0211,-0.0042,-0.0037,1
0.015549,0.0908,0.0126,-0.0033,-0.0085,1
0.015625,0.088,0.0042,-0.0028,-0.0084,1
0.015694,0.0855,0,-0.0025,-0.0042,1
0.015579,0.084,0,-0.0015,0,1
0.015465,0.0831,0,-0.0009,0,1
0.0159,0.0811,0,-0.002,0,1
0.01545,0.079,0,-0.0021,0,1
0.015541,0.0779,0,-0.0011,0,1
0.015633,0.0778,0,-0.0001,0,1
0.062347,0.0793,0,0.0015,0,1
0.015549,0.0808,0,0.0015,0,1
0.015923,0.0819,0,0.0011,0,1
0.015289,0.0843,0.0015,0.0024,0.0015,1
0.015732,0.0899,0.0058,0.0056,0.0043,1
0.015457,0.095,0.0097,0.0051,0.0039,1
0.015633,0.0974,0.0115,0.0024,0.0018,1
0.044456,0.0986,0.0119,0.0012,0.0004,1
0.015434,0.0994,0.0119,0.0008,0,1
0.0168,0.1002,0.0119,0.0008,0,1
0.015594,0.103,0.0103,0.0028,-0.0016,1
0.01722,0.1072,0.006,0.0042,-0.0043,1
0.031166,0.1103,0.0001,0.0031,-0.0059,1
0.033005,0.1112,0,0.0009,-0.0001,1
0.028351,0.1082,0,-0.003,0,1
0.013039,0.0056,0.0499,-0.1026,0.0499,0
0.013428,0.0055,0.0499,-0.0001,0,1
0.317451,0.0055,0.0503,0,0.0004,1
0.031357,0.0077,0.0529,0.0022,0.0026,1
0.015465,0.009,0.0548,0.0013,0.0019,1
0.015663,0.009,0.0565,0,0.0017,1
0.015549,0.0076,0.0581,-0.0014,0.0016,1
0.015602,0.0062,0.059,-0.0014,0.0009,1
0.016243,0.0051,0.059,-0.0011,0,1
0.014923,0.0029,0.0587,-0.0022,-0.0003,1
0.015533,0,0.0566,-0.0029,-0.0021,1
0.016609,0.1735,0.0956,0.1735,0.039,0
0.014595,0.1663,0.0956,-0.0072,0,1
0.015656,0.1572,0.0946,-0.0091,-0.001,1
0.015541,0.1488,0.0922,-0.0084,-0.0024,1
0.01577,0.1418,0.0885,-0.007,-0.0037,1
0.015617,0.1387,0.0867,-0.0031,-0.0018,1
0.015717,0.1382,0.0862,-0.0005,-0.0005,1
0.010757,0.1382,0.0857,0,-0.0005,1
0.019905,0.1382,0.0843,0,-0.0014,1
0.019997,0.1395,0.0817,0.0013,-0.0026,1
0.009247,0.14,0.081,0.0005,-0.0007,1
0.019821,0.1413,0.0793,0.0013,-0.0017,1
0.011963,0.1416,0.0782,0.0003,-0.0011,1
0.015038,0.1437,0.0735,0.0021,-0.0047,1
0.014961,0.1457,0.069,0.002,-0.0045,1
0.02005,0.1465,0.0672,0.0008,-0.0018,1
0.009987,0.1469,0.0667,0.0004,-0.0005,1
0.01992,0.1477,0.0662,0.0008,-0.0005,1
0.011024,0.1484,0.0659,0.0007,-0.0003,1
0.021057,0.151,0.0647,0.0026,-0.0012,1
0.010086,0.1517,0.0641,0.0007,-0.0006,1
0.093124,0.1522,0.0638,0.0005,-0.0003,1
0.097191,0.0808,0.1207,-0.0714,0.0569,0
0.109505,0.0816,0.1207,0.0008,0,1
0.016373,0.0833,0.1207,0.0017,0,1
0.020668,0.0876,0.1217,0.0043,0.001,1
0.019684,0.0941,0.124,0.0065,0.0023,1
0.015533,0.0964,0.1255,0.0023,0.0015,1
0.015587,0.098,0.127,0.0016,0.0015,1
0.015625,0.099,0.1289,0.001,0.0019,1
0.015579,0.1,0.1295,0.001,0.0006,1
0.015579,0.101,0.1292,0.001,-0.0003,1
0.017326,0.1027,0.124,0.0017,-0.0052,1
0.013886,0.1033,0.1192,0.0006,-0.0048,1
0.01564,0.1044,0.1109,0.0011,-0.0083,1
0.015579,0.1057,0.1022,0.0013,-0.0087,1
0.0345,0.1069,0.0973,0.0012,-0.0049,1
0.035156,0.1072,0.0951,0.0003,-0.0022,1
0.018532,0.1071,0.0936,-0.0001,-0.0015,1
0.015587,0.1067,0.0933,-0.0004,-0.0003,1
0.016579,0.1062,0.0932,-0.0005,-1E-04,1
0.014069,0.1058,0.0931,-0.0004,-0.0001,1
0.014915,0.1054,0.0931,-0.0004,0,1
0.014023,0.1047,0.0931,-0.0007,0,1
0.014915,0.1035,0.0931,-0.0012,0,1
0.014183,0.1021,0.093,-0.0014,-0.0001,1
0.014938,0.1004,0.0928,-0.0017,-0.0002,1
0.013733,0.0994,0.0929,-0.001,0.0001,1
0.004288,0.2486,0.0896,0.1492,-0.0033,0
0.015633,0.2478,0.0915,-0.0008,0.0019,1
0.008537,0.247,0.0935,-0.0008,0.002,1
0.015686,0.2462,0.0953,-0.0008,0.0018,1
0.015457,0.246,0.0964,-0.0002,0.0011,1
0.015617,0.246,0.0991,0,0.0027,1
0.015633,0.2467,0.102,0.0007,0.0029,1
0.015518,0.2479,0.1044,0.0012,0.0024,1
0.015602,0.2481,0.1053,0.0002,0.0009,1
0.015587,0.2481,0.1059,0,0.0006,1
0.015709,0.247,0.1067,-0.0011,0.0008,1
0.015594,0.2454,0.1072,-0.0016,0.0005,1
0.015503,0.2449,0.1075,-0.0005,0.0003,1
0.015694,0.2446,0.1076,-0.0003,0.0001,1
0.015572,0.2439,0.1079,-0.0007,0.0003,1
0.015541,0.2425,0.1088,-0.0014,0.0009,1
0.015961,0.2399,0.1102,-0.0026,0.0014,1
0.015251,0.2379,0.1113,-0.002,0.0011,1
0.015594,0.237,0.112,-0.0009,0.0007,1
0.015572,0.2364,0.1125,-0.0006,0.0005,1
0.016655,0.2353,0.1134,-0.0011,0.0009,1
0.033554,0.2334,0.1146,-0.0019,0.0012,1
0.01844,0.2308,0.1155,-0.0026,0.0009,1
0.000076,0.2304,0.1155,-0.0004,0,1
0.00943,0.2298,0.1155,-0.0006,0,1
0.01548,0.2289,0.1153,-0.0009,-0.0002,1
0.01564,0.2278,0.1145,-0.0011,-0.0008,1
0.015572,0.227,0.113,-0.0008,-0.0015,1
0.015602,0.2265,0.1115,-0.0005,-0.0015,1
0.015549,0.2265,0.111,0,-0.0005,1
0.015602,0.2268,0.1105,0.0003,-0.0005,1
0.015587,0.228,0.1101,0.0012,-0.0004,1
0.015709,0.1559,0.1147,-0.0721,0.0046,0
0.015846,0.1578,0.1148,0.0019,0.0001,1
0.01535,0.1602,0.1165,0.0024,0.0017,1
0.015526,0.1635,0.1193,0.0033,0.0028,1
0.015602,0.1657,0.1214,0.0022,0.0021,1
0.015556,0.1668,0.1231,0.0011,0.0017,1
0.01561,0.1673,0.125,0.0005,0.0019,1
0.015587,0.1673,0.1276,0,0.0026,1
0.01564,0.166,0.13,-0.0013,0.0024,1
0.015831,0.164,0.1314,-0.002,0.0014,1
0.015373,0.1621,0.1319,-0.0019,0.0005,1
0.015877,0.1601,0.1322,-0.002,0.0003,1
0.015388,0.1593,0.1322,-0.0008,0,1
0.015541,0.1569,0.1321,-0.0024,-0.0001,1
0.015594,0.1536,0.1311,-0.0033,-0.001,1
0.015656,0.15,0.129,-0.0036,-0.0021,1
0.015793,0.147,0.1252,-0.003,-0.0038,1
0.015465,0.1452,0.1226,-0.0018,-0.0026,1
0.015587,0.1446,0.1204,-0.0006,-0.0022,1
0.009865,0.1446,0.1193,0,-0.0011,1
0.056686,0.1459,0.1167,0.0013,-0.0026,1
0.026253,0.1475,0.1144,0.0016,-0.0023,1
0.015099,0.1572,0.1107,0.0097,-0.0037,1
0.014374,0.1613,0.1133,0.0041,0.0026,1
0.016579,0.1636,0.1159,0.0023,0.0026,1
0.007248,0.165,0.1181,0.0014,0.0022,1
0.0158,0.1679,0.1237,0.0029,0.0056,1
0.009232,0.1687,0.1247,0.0008,0.001,1
0.015907,0.1705,0.1262,0.0018,0.0015,1
0.010757,0.1744,0.1264,0.0039,0.0002,1
0.009377,0.1763,0.1263,0.0019,-0.0001,1
0.01387,0.1189,0.0004,-0.0574,-0.1259,0
0.020805,0.122,0,0.0031,-0.0004,1
0.009972,0.123,0,0.001,0,1
0.015984,0.1232,0,0.0002,0,1
0.03521,0.1239,0,0.0007,0,1
0.011871,0.1248,0,0.0009,0,1
0.019989,0.1253,0,0.0005,0,1
0.032059,0.1248,0,-0.0005,0,1
0.009872,0.1242,0,-0.0006,0,1
0.017769,0.122,0,-0.0022,0,1
0.015511,0.1211,0,-0.0009,0,1
0.015541,0.118,0,-0.0031,0,1
0.015625,0.1147,0.0016,-0.0033,0.0016,1
0.015579,0.1139,0.0043,-0.0008,0.0027,1
0.015694,0.1139,0.0085,0,0.0042,1
0.016197,0.1158,0.014,0.0019,0.0055,1
0.015152,0.1175,0.0179,0.0017,0.0039,1
0.015366,0.119,0.0212,0.0015,0.0033,1
0.015724,0.1201,0.023,0.0011,0.0018,1
0.047134,0.1206,0.024,0.0005,0.001,1
0.015587,0.1198,0.025,-0.0008,0.001,1
0.013939,0.1166,0.0255,-0.0032,0.0005,1
0.01339,0.1128,0.0261,-0.0038,0.0006,1
0.015862,0.1104,0.0263,-0.0024,0.0002,1
0.015869,0.1082,0.0263,-0.0022,0,1
0.016457,0.1062,0.0263,-0.002,0,1
0.01609,0.1038,0.0249,-0.0024,-0.0014,1
0.017456,0.1026,0.0215,-0.0012,-0.0034,1
0.017571,0.1025,0.015,-0.0001,-0.0065,1
0.014992,0.0262,0.0255,-0.0763,0.0105,0
0.017181,0.0285,0.0217,0.0023,-0.0038,1
0.017982,0.0306,0.0198,0.0021,-0.0019,1
0.016075,0.033,0.0186,0.0024,-0.0012,1
0.018257,0.0349,0.0182,0.0019,-0.0004,1
0.016357,0.0366,0.0182,0.0017,0,1
0.015274,0.0387,0.0185,0.0021,0.0003,1
0.023476,0.0407,0.0195,0.002,0.001,1
0.000084,0.0431,0.0213,0.0024,0.0018,1
0.004578,0.0467,0.0239,0.0036,0.0026,1
0.009422,0.0474,0.0245,0.0007,0.0006,1
0.015686,0.0482,0.0256,0.0008,0.0011,1
0.015556,0.0492,0.0272,0.001,0.0016,1
0.015564,0.0503,0.0291,0.0011,0.0019,1
0.015564,0.0511,0.0311,0.0008,0.002,1
0.015717,0.0511,0.033,0,0.0019,1
0.015587,0.0501,0.0347,-0.001,0.0017,1
