TIME,Y
0.195452053,0.218886804
0.162282592,0.351469669
0.104307035,0.045028143
0.191867753,0.425891182
0.142255563,0.068792996
0.204422595,0.69043152
0.156827797,0.889931207
0.151970385,0.981238274
0.157356628,0.028142589
0.156005171,0.669793621
0.162282592,0.895559725
0.1760322,0.015634772
0.184023425,0.031269543
0.195452053,0.078173859
0.224890317,0.679174484
0.139043403,0.130081301
0.143009636,0.034396498
0.135987935,0.11507192
0.168853808,0.612883052
0.160186854,0.218261413
0.273464431,0.886804253
0.154516609,0.986241401
0.13411744,0.641651032
0.19501136,0.794871795
0.304538154,0.080050031
0.148532983,0.500938086
0.119545205,0.03564728
0.166464275,0.76985616
0.118644234,0.707942464
0.136134832,0.468417761
0.120289486,0.113821138
0.150325133,0.536585366
0.175581714,0.614133834
0.192690379,0.262664165
0.101036117,0.11507192
0.131502664,0.480925578
0.137476496,0.227016886
0.126420009,0.292682927
0.13881816,0.89180738
0.133480884,0.802376485
0.195833986,0.51782364
0.18985036,0.171982489
0.140913898,0.911194497
0.144351301,0.961851157
0.50986172,0.657911194
0.156044343,0.141963727
0.160637339,0.667917448
0.157199937,0.369606004
0.182907004,0.060662914
0.139415544,0.833020638
0.164819022,0.966228893
0.164672125,0.739212008
0.10818513,0.859912445
0.097726026,0.86366479
0.135684347,0.427767355
0.239393999,0.859287054
0.177080069,0.301438399
0.126116421,0.066291432
0.116666014,0.227016886
0.151745143,0.166979362
0.192171341,0.10756723
0.169901677,0.742964353
0.437539173,0.931207004
0.133745299,0.055659787
0.193591351,0.717948718
0.519126058,0.251407129
0.190379191,0.372107567
0.155711376,0.86366479
0.190672987,0.520325203
0.130004309,0.110694184
0.125519038,0.12257661
0.160186854,0.250156348
0.192053823,0.884302689
0.192915622,0.941213258
0.001047869,0.60412758
0.152136869,0.51094434
0.15488875,0.235772358
0.160784237,0.816760475
0.139719132,0.13633521
0.13269743,0.990619137
0.397788703,0.178236398
0.124480962,0.090056285
0.192024444,0.104440275
0.193140865,0.729831144
0.148836572,0.845528455
0.098626998,0.854909318
0.142255563,0.163227017
0.131649561,0.171357098
0.137594014,0.088805503
0.194413977,0.701063164
0.127389533,0.552845528
0.194560874,0.824890557
0.126566907,0.833020638
0.118046851,0.311444653
0.134185992,0.321450907
0.095933877,0.816135084
0.193513005,0.739212008
0.149130367,0
0.138377468,0.332082552
0.15884519,0.117573483
0.151823488,0.473420888
0.141658179,0.467166979
0.193513005,0.265791119
0.05857294,0.687304565
0.135459104,0.220137586
0.197998276,0.793621013
0.190672987,0.388993121
0.152420871,0.353971232
0.176776481,0.271419637
0.192318239,0.681050657
0.138152225,0.326454034
0.185296537,0.03627267
0.127614776,0.81300813
0.158394704,0.081926204
0.559620809,0.198248906
0.132765982,0.598499062
0.117008775,0.067542214
0.11925141,0.410881801
0.19306252,0.042526579
0.141364384,0.09380863
0.152469837,0.265791119
0.423192181,0.405878674
0.142813773,0.612883052
0.196656612,0.411507192
0.135606001,0.933083177
0.182006033,0.293933709
0.198292071,0.787367104
0.135086963,0.737961226
0.130376449,0.924953096
0.19306252,0.940587867
0.147788703,0.257035647
0.190222501,0.705440901
0.1479356,0.19449656
0.178872219,0.279549719
0.109379897,0.93495935
0.146329521,0.556597874
0.280593858,0.31644778
0.189595738,0.178861789
0.423192181,0.216385241
0.096678157,0.347717323
0.145849655,0.964978111
0.171253134,0.859287054
0.135606001,0.68355222
0.156152068,0.597873671
0.117753055,0.30206379
0.192465136,0.526579112
0.187088687,0.158849281
0.120289486,0.939962477
0.155407788,0.09380863
0.188880837,0.220762977
0.188587042,0.347091932
0.146407866,0.417761101
0.148532983,0.572232645
0.352505092,0.037523452
0.464803353,0.322076298
0.166170479,0.416510319
0.256571216,0.565353346
0.127242636,0.896810507
0.194854669,0.945590994
0.319188734,0.337085679
0.132844328,0.078173859
0.185296537,0.15134459
0.154663507,0.762976861
0.234311344,0.108818011
0.177520762,0.293308318
0.135380758,0.273921201
0.10639298,0.457160725
0.141658179,0.06441526
0.12104356,0.376485303
0.161087825,0.664165103
0.192465136,0.693558474
0.476692259,0.613508443
0.080245221,0.317073171
0.163183563,0.490306442
0.231618223,0.485303315
0.193140865,0.647904941
0.196656612,0.867417136
0.177677452,0.848030019
0.156680899,0.781113196
0.285715685,0.587867417
0.197400893,0.641651032
0.157503526,0.216385241
0.151872454,0.818011257
0.117008775,0.772357724
0.086219054,0.462163852
0.194257286,0.648530331
0.155554685,0.232020013
0.120739972,0.557223265
0.097432231,0.624765478
0.131796459,0.072545341
0.194560874,0.105691057
0.155554685,0.838023765
0.221462708,0.666041276
0.107891335,0.137585991
0.158247806,0.7191995
0.192171341,0.972482802
0.184395566,0.006253909
0.55693748,0.450906817
0.120739972,0.97123202
0.476692259,0.726078799
0.195461846,0.046904315
0.288996396,0.409631019
0.146329521,0.595372108
0.182006033,0.213258286
0.118644234,0.652282677
0.148239188,0.281425891
0.180517471,0
0.156827797,0.463414634
0.077405202,0.873045654
0.19164251,0.040025016
0.125225243,0.285803627
0.14614345,0.975609756
0.094592212,0.64727955
0.209054763,0.355847405
0.117155672,0.542213884
0.131649561,0.924327705
0.194482529,0.873045654
0.138671263,0.950594121
0.168256424,0.644152595
0.135086963,0.550969356
0.135606001,0.76235147
0.184699154,0.070669168
0.137476496,0.90619137
0.157572078,0.982489056
0.196950407,0.4246404
0.176923378,0.864915572
0.170352162,0.746716698
0.119692103,0.794871795
0.188283453,0.592870544
0.118497336,0.945590994
0.192621827,0.543464665
0.133147916,0.928705441
0.188880837,0.205128205
0.195755641,0.452782989
0.147641805,0.709193246
0.156749452,0.465916198
0.134567925,0.842401501
0.147191319,0.671669794
0.175699232,0.553470919
0.154213021,0.242651657
0.156906142,0.349593496
0.118046851,0.922451532
0.13628173,0.238273921
0.149287057,0.176985616
0.182907004,0.32395247
0.145546067,0.183864916
0.170724303,0.525953721
0.233410373,0.150093809
0.171321686,0.555972483
0.176923378,0.197623515
0.163330461,0.30956848
0.55693748,0.038148843
0.142255563,0.908692933
0.121640943,0.038148843
0.194854669,0.363352095
0.161685208,0.135084428
0.0969034,0.981863665
0.147867048,0.421513446
0.144948684,0.407129456
0.177148621,0.283302064
0.150325133,0.07879925
0.144948684,0.2808005
0.287507835,0.89243277
0.195530398,0.686679174
0.186412958,0.789868668
0.115059934,0.243277048
0.137202288,0.607879925
0.158551395,0.803627267
0.196353024,0.553470919
0.138671263,0.149468418
0.132619085,0.594121326
0.157199937,0.068792996
0.165866891,0.951844903
0.16437833,0.813633521
0.174984331,0.247029393
0.270173927,0.41025641
0.161832106,0.898686679
0.155113992,0
0.19463922,0.841150719
0.126008696,0.617260788
0.193963491,0.451532208
0.165866891,0.433395872
0.177226966,0.532833021
0.194854669,0.10756723
0.108782513,0.933708568
0.203825212,0.563477173
0.18947822,0.632270169
0.140541758,0.96372733
0.146290348,0.946841776
0.199046145,0.772983114
0.271368693,0.666041276
0.437539173,0.737961226
0.144047712,0.220762977
0.004181683,0.966228893
0.125822626,0.11507192
0.155711376,0.220762977
0.118644234,0.352095059
0.127311188,0.814258912
0.131796459,0.94934334
0.188880837,0.763602251
0.153321843,0.433395872
0.127389533,0.824265166
0.365657317,0.375234522
0.186491304,0.171982489
0.155711376,0.377110694
0.357440849,0.009380863
0.230727045,0.722951845
0.132619085,0.803627267
0.128515747,0.31644778
0.117831401,0.412757974
0.155711376,0.828642902
0.152871357,0.629143215
0.156455657,0.709818637
0.137594014,0.916823014
0.181065888,0.699812383
0.162507835,0.94246404
0.174984331,0.047529706
0.119545205,0.10068793
0.140541758,0.169480926
0.161988797,0.106941839
0.197322548,0.709818637
0.423192181,0.412132583
0.150922516,0.94934334
0.120446177,0.371482176
0.001047869,0.794246404
0.13844602,0.504065041
0.287507835,0.584115072
0.196353024,0.32395247
0.135684347,0.031269543
0.160343544,0.399624765
0.102211297,0.904315197
0.145849655,0.850531582
0.195461846,0.902439024
0.120289486,0.819262039
0.199604356,0.869293308
0.139043403,0.751094434
0.19321921,0.41025641
0.168853808,0.485303315
0.150628721,0.426516573
0.141060796,0.951844903
0.157503526,0.226391495
0.146966076,0.542213884
0.126420009,0.008755472
0.158394704,0.197623515
0.15958947,0.841150719
0.177226966,0.569105691
0.176482686,0.666041276
0.182456518,0.318323952
0.156602554,0.210756723
0.109379897,0.879299562
0.179322704,0.104440275
0.198742557,0.024390244
0.132844328,0.584115072
0.152273974,0.900562852
0.260312206,0.739212008
0.203825212,0.41025641
0.293785255,0.522201376
0.199937324,0.343964978
0.157356628,0.665415885
0.265992244,0.846153846
0.101016531,0.580362727
0.077855688,0.451532208
0.190672987,0.785490932
0.159295675,0.261413383
0.136957458,0.677923702
0.166023582,0.666666667
0.135606001,0.382739212
0.176629583,0.480925578
0.155407788,0.363977486
0.137251254,0.499687305
0.134567925,0.310819262
0.154663507,0.533458412
0.134636478,0.181363352
0.100115559,0.433395872
0.139866029,0.46779237
0.098920793,0.642901814
0.138974851,0.02126329
0.158100909,0.313320826
0.112670401,0.037523452
0.146447039,0.070043777
0.153321843,0.738586617
0.192024444,0.796122577
0.122238327,0.427767355
0.186599029,0.141338336
0.195461846,0.256410256
0.121298182,0.821138211
0.119848793,0.931207004
0.152117283,0.365228268
0.158247806,0.254534084
0.110878251,0.552845528
0.195236603,0.588492808
0.084505249,0.462163852
0.136859527,0.634146341
0.196294265,0.75547217
0.139268646,0.746716698
0.203678314,0.574734209
0.106990364,0.031269543
0.20592095,0.113195747
0.176482686,0.270794246
0.418853808,0.700437774
0.099449624,0.969981238
0.149433955,0.05065666
0.107891335,0.522826767
0.443513005,0.369606004
0.195755641,0.470293934
0.191720856,0.170731707
0.159295675,0.432145091
0.14518372,0.862414009
0.148239188,0.412132583
0.197851379,0.953095685
0.189027734,0.953721076
0.192318239,0.652282677
0.199193043,0.904315197
0.142706048,0.592245153
0.195608743,0.909943715
0.196842683,0.914946842
0.146740834,0.679174484
0.117380915,0.589118199
0.150775619,0.98561601
0.132619085,0.979987492
0.133206675,0.060662914
0.185443435,0.288305191
0.182907004,0.881175735
0.193963491,0.252657911
0.112748746,0.283927455
0.151823488,0.200750469
0.059924397,0.682926829
0.151823488,0.250156348
0.189703463,0.53971232
0.132246945,0.103189493
0.194560874,0.1438399
0.155339235,0.229518449
0.195236603,0.903689806
0.1953835,0.504690432
0.268381777,0.709193246
0.162282592,0.032520325
0.124324271,0.583489681
0.116558289,0.577861163
0.137026011,0.93558474
0.193963491,0.368355222
0.153321843,0.019387117
0.135831244,0.754221388
0.318287762,0.322076298
0.162135694,0.220137586
0.190976575,0.509068168
0.158326152,0.81988743
0.107293952,0.001250782
0.095933877,0.254534084
0.15526089,0.627892433
0.135606001,0.001250782
0.193101692,0.423389619
0.137594014,0.679174484
0.146887731,0.337085679
0.128809542,0.919949969
0.234458242,0.02188868
0.183279144,0.12945591
0.193630523,0.165103189
0.155711376,0.567229518
0.150325133,0.221388368
0.152440458,0.689180738
0.116558289,0.956222639
0.184434738,0.809255785
0.21578267,0.452782989
0.097275541,0.251407129
0.167218348,0.888680425
0.196353024,0.926829268
0.271065105,0.38148843
0.155113992,0.030644153
0.057006033,0.901813634
0.132619085,0.178236398
0.127614776,0.696685428
0.078306174,0.47467167
0.095933877,0.686679174
0.192768725,0.516572858
0.174739502,0.157598499
0.155486133,0.766103815
0.153018254,0.754846779
0.098401755,0.183239525
0.194707772,0.308943089
0.132246945,0.323327079
0.195902538,0.263289556
0.17424005,0.637273296
0.112670401,0.567854909
0.156005171,0.371482176
0.118017471,0.958098812
0.196206127,0.035021889
0.008666954,0.102564103
0.195461846,0.92057536
0.034070432,0.582238899
0.149130367,0.232020013
0.098254857,0.724202627
0.118203541,0.90619137
0.306633892,0.293933709
0.099518176,0.52532833
0.183504387,0.138836773
0.199046145,0.120700438
0.35460083,0.938086304
0.115216625,0.626641651
0.089960044,0.484052533
0.173642667,0.660412758
0.194854669,0.550969356
0.116783532,0.173233271
0.160039956,0.375234522
0.195158258,0.705440901
0.155339235,0.81300813
0.091752194,0.428392745
0.195452053,0.537210757
0.479972971,0.55409631
0.100115559,0.013758599
0.196578267,0.779862414
0.128809542,0.305816135
0.138524365,0.990619137
0.167962629,0.584115072
0.131052178,0.185115697
0.190222501,0.015009381
0.132922673,0.59724828
0.188587042,0.477173233
0.195452053,0.996873046
0.195452053,0.722951845
0.057975556,0.037523452
0.277646114,0.254534084
0.136732216,0.561601001
0.119623551,0.026891807
0.116852084,0.579111945
0.111779223,0.056910569
0.208006894,0.656660413
0.183504387,0.56097561
0.142255563,0.383989994
0.190672987,0.725453408
0.197851379,0.462163852
0.140620103,0.645403377
0.188587042,0.902439024
0.128290505,0.976860538
0.165416406,0.625390869
0.148386086,0.09318324
0.028693983,0.05065666
0.107293952,0.25203252
0.197400893,0.091307067
0.15167659,0.888680425
0.144870338,0.801125704
0.149061814,0.495309568
0.182681761,0.504690432
0.193963491,0.672920575
0.058279144,0.677923702
0.166464275,0.979362101
0.19306252,0.738586617
0.196842683,0.615384615
0.098920793,0.054409006
0.115960906,0.101313321
0.249853102,0.286429018
0.243722579,0.068792996
0.189928706,0.290806754
0.230727045,0.569731082
0.14614345,0.697310819
0.194482529,0.335834897
0.196353024,0.218886804
0.169402225,0.583489681
0.194707772,0.621638524
0.130601692,0.188242652
0.194590254,0.378361476
0.199643529,0.432770482
0.152499217,0.535959975
0.117008775,0.204502814
0.195158258,0.375859912
0.153321843,0.308943089
0.207713099,0.864290181
0.098626998,0.210756723
0.240285177,0.711694809
0.080098323,0.989368355
0.153165152,0.854283927
0.188880837,0.176985616
0.098734723,0.801125704
0.232440849,0.692307692
0.194707772,0.853033146
0.174308602,0.747342089
0.220786979,0.239524703
0.196059229,0.823639775
0.133147916,0.095059412
0.39539917,0.312695435
0.194854669,0.424015009
0.118017471,0.52532833
0.196059229,0.526579112
0.157797321,0.318949343
0.171997415,0.570981864
0.243272093,0.754221388
0.115960906,0.572232645
0.260684347,0.512820513
0.16437833,0.635397123
0.194854669,0.404627892
0.144576543,0.422764228
0.149580852,0.045653533
0.157797321,0.158849281
0.135606001,0.675422139
0.142852946,0.74108818
0.194110389,0.937460913
0.151373002,0.689806129
0.068444453,0.358974359
0.138671263,0.960600375
0.190075603,0.449656035
0.152714666,0.996873046
0.154359919,0.828017511
0.196059229,0.58974359
0.300062676,0.848030019
0.294676434,0.79862414
0.199643529,0.929330832
0.202630445,0.641651032
0.147191319,0.409631019
0.153919226,0.472170106
0.194854669,0.25203252
0.156602554,0.220137586
0.273464431,0.813633521
0.242978298,0.39587242
0.148239188,0.026266417
0.16258618,0.322076298
0.132765982,0.361475922
0.183954873,0.999374609
0.153018254,0.598499062
0.118947822,0.468417761
0.169451191,0.940587867
0.153086807,0.390243902
0.085396427,0.310819262
0.098626998,0.10068793
0.179841742,0.231394622
0.155113992,0.157598499
0.098029615,0.982489056
0.133294814,0.917448405
0.195902538,0.03564728
0.184846051,0.368980613
0.13448958,0.414008755
0.192768725,0.373358349
0.136134832,0.596622889
0.143939987,0.59724828
0.155339235,0.928705441
0.194110389,0.75547217
0.164819022,0.94996873
0.133363366,0.667292058
0.196127781,0.094434021
0.129406926,0.360225141
0.088167894,0.584115072
0.191573958,0.802376485
0.122052256,0.487804878
0.196353024,0.07191995
0.163183563,0.366479049
0.106696568,0.003752345
0.173045284,0.191994997
0.12283571,0.631019387
0.29407905,0.87054409
0.205617361,0.908067542
0.154810404,0.581613508
0.121640943,0.754221388
0.133069571,0.513445904
0.154516609,0.342088806
0.174690536,0.925578487
0.19321921,0.843652283
0.136428627,0.671669794
0.170724303,0.05065666
0.097882717,0.687929956
0.193630523,0.986866792
0.152567769,0.419637273
0.147044422,0.839899937
0.148836572,0.140712946
0.108782513,0.254534084
0.098626998,0.708567855
0.151226105,0.333958724
0.210102632,0.327704816
0.239090411,0.878674171
0.19127037,0.437148218
0.194257286,0.662914321
0.158100909,0.565978737
0.205323566,0.408380238
0.159893059,0.903064415
0.177657866,0.845528455
0.164672125,0.256410256
0.151598245,0.779862414
0.181408649,0.666041276
0.187441241,0.193871169
0.188802491,0.884302689
0.171546929,0.68355222
0.107147054,0.956222639
0.193366108,0.94934334
0.129553823,0.243277048
0.240059934,0.249530957
0.183798182,0.753595997
0.134783375,0.278924328
0.195461846,0.560350219
0.173339079,0.133833646
0.078599969,0.387116948
0.19306252,0.831769856
0.19142706,0.135084428
0.191201818,0.412132583
0.178568631,0.087554722
0.170724303,0.419011882
0.176629583,0.205128205
0.196656612,0.048155097
0.154359919,0.953721076
0.119045754,0.331457161
0.242380915,0.522826767
0.174690536,0.526579112
0.170205265,0.41025641
0.138152225,0.252657911
0.114168756,0.067542214
0.176923378,0.855534709
0.146887731,0.990619137
0.130601692,0.561601001
0.155554685,0.639149468
0.11909472,0.826141338
0.175434817,0.696685428
0.138710436,0.480925578
0.023611329,0.208255159
0.191720856,0.080675422
0.082938342,0.217636023
0.194413977,0.681050657
0.173045284,0.81988743
0.197322548,0.084427767
0.195158258,0.365228268
0.130601692,0.435272045
0.139719132,0.005003127
0.175131228,0.998749218
0.145692965,0.158849281
0.185296537,0.096310194
0.16437833,0.74796748
0.156906142,0.487804878
0.174837433,0.095684803
0.196656612,0.288930582
0.141961767,0.764853033
0.179097462,0.191369606
0.118947822,0.082551595
0.165573096,0.295809881
0.154516609,0.809255785
0.243722579,0.680425266
0.196059229,0.893058161
0.121337355,0.49656035
0.120593074,0.066291432
0.190976575,0.196372733
0.188880837,0.087554722
0.116558289,0.060037523
0.156602554,0.196372733
0.107891335,0.815509694
0.174690536,0.469668543
0.094141727,0.806754221
0.100752115,0.377110694
0.180742714,0.813633521
0.140541758,0.747342089
0.172144312,0.245153221
0.196353024,0.572858036
0.144204403,0.801125704
0.190379191,0.116322702
0.194110389,0.187617261
0.147112974,0.412757974
0.120201348,0.959349593
0.195608743,0.407129456
0.117606158,0.854283927
0.18947822,0.398373984
0.128515747,0.575984991
0.266883422,0.484052533
0.197253996,0.981238274
0.15488875,0.636647905
0.177677452,0.514071295
0.158100909,0.350218887
0.134567925,0.928705441
0.147641805,0.983739837
0.148239188,0.153220763
0.262995534,0.468417761
0.15346874,0.907442151
0.000450486,0.833020638
0.195452053,0.765478424
0.125822626,0.263289556
0.155711376,0.35272045
0.202033062,0.270794246
0.179322704,0.465290807
0.19501136,0.837398374
0.429763397,0.657911194
0.142255563,0.260787992
0.268381777,0.861788618
0.123276402,0.362101313
0.314409668,0.005628518
0.113267784,0.759849906
0.121112112,0.464665416
0.117449467,0.342088806
0.182309621,0.232645403
0.457115716,0.840525328
0.195980884,0.302689181
0.157797321,0.998749218
0.138671263,0.649781113
0.134567925,0.902439024
0.200691398,0.613508443
0.142559151,0.499061914
0.199271388,0.639774859
0.147338217,0.642901814
0.174837433,0.417761101
0.159893059,0.25891182
0.150628721,0.101938712
0.155182545,0.622263915
0.193963491,0.560350219
0.162135694,0.23014384
0.195980884,0.943714822
0.188587042,0.080675422
0.19501136,0.401500938
0.146819179,0.289555972
0.152273974,0.444027517
0.174161705,0.372107567
0.12462786,0.099437148
0.195452053,0.171357098
0.137995534,0.87054409
0.155407788,0.299562226
0.167962629,0.109443402
0.157346835,0.138836773
0.131199076,0.818011257
0.110731354,0.53971232
0.131199076,0.371482176
0.098235271,0.919324578
0.145281652,0.728580363
0.194854669,0.687929956
0.389121749,0.53220763
0.157199937,0.970606629
0.137398151,0.17260788
0.251047869,0.418386492
0.158992087,0.553470919
0.165573096,0.625390869
0.101760812,0.666041276
0.077405202,0.782363977
0.156005171,0.263289556
0.196353024,0.604752971
0.162135694,0.253283302
0.101917502,0.742964353
0.195608743,0.188868043
0.137594014,0.601626016
0.177677452,0.918073796
0.117008775,0.810506567
0.142255563,0.711694809
0.120446177,0.754221388
0.187235584,0.198248906
0.199643529,0.071294559
0.117155672,0.542213884
0.185296537,0.510318949
0.252095738,0.665415885
0.157797321,0.608505316
0.153919226,0.924953096
0.128515747,0.746091307
0.166767863,0.699812383
0.134940066,0.400250156
0.195060326,0.564727955
0.143450329,0.584115072
0.204726183,0.035021889
0.152273974,0.199499687
0.31664251,0.327704816
0.145996553,0.66916823
0.135459104,0.813633521
0.184395566,0.59724828
0.101310326,0.633520951
0.170949546,0.151969981
0.198145174,0.207004378
0.117194845,0.495309568
0.199643529,0.4315197
0.163477358,0.804252658
0.258255641,0.577235772
0.192690379,0.911819887
0.119545205,0.549093183
0.110280868,0.882426517
0.147641805,0.184490306
0.195452053,0.06504065
0.135086963,0.814884303
0.154105296,0.20137586
0.191867753,0.971857411
0.377761673,0.712945591
0.127507051,0.944340213
0.185296537,0.982489056
0.150853964,0.615384615
0.117155672,0.853033146
0.135537449,0.573483427
0.127614776,0.360225141
0.193963491,0.599749844
0.195804607,0.210756723
0.177001724,0.05003127
0.105942495,0.524077548
0.29886791,0.823014384
0.128212159,0.156347717
0.310218192,0.884302689
0.195158258,0.169480926
0.157572078,0.068792996
0.171546929,0.66916823
0.14360702,0.272670419
0.121640943,0.742964353
0.117978298,0.454033771
0.131953149,0.315822389
0.157954011,0.594746717
0.274208712,0.483427142
0.162057349,0.144465291
0.194972187,0.486554096
0.172144312,0.365853659
0.13844602,0.55409631
0.19321921,0.368355222
0.196353024,0.771732333
0.190672987,0.073796123
0.18947822,0.549718574
0.139268646,0.594121326
0.107891335,0.838649156
0.326905751,0.576610381
0.12104356,0.404002502
0.139268646,0.448405253
0.195422673,0.861163227
0.154545989,0.348342714
0.157199937,0.490306442
0.132991225,0.46028768
0.127311188,0.631644778
0.149659198,0.810506567
0.164672125,0.586616635
0.060747023,0.866166354
0.249853102,0.772983114
0.287507835,0.839274547
0.182309621,0.290181363
0.097726026,0.838023765
0.273464431,0.47467167
0.12104356,0.557223265
0.261546145,0.551594747
0.129113131,0.202001251
0.148239188,0.06441526
0.143753917,0.92057536
0.341605296,0.423389619
0.13074859,0.409005629
0.196353024,0.20137586
0.135459104,0.247654784
0.186599029,0.34521576
0.109350517,0.177611007
0.118644234,0.091932458
0.13628173,0.936835522
0.154213021,0.283927455
0.156308759,0.490306442
0.127017393,0.896185116
0.145252272,0.193871169
0.135684347,0.450906817
0.102211297,0.615384615
0.252095738,0.382739212
0.137496083,0.549093183
0.135380758,0.833020638
0.478180821,0.940587867
0.128290505,0.981863665
0.097882717,0.587867417
0.196353024,0.247654784
0.152567769,0.361475922
0.118046851,0.652908068
0.166767863,0.128830519
0.194854669,0.705440901
0.278390395,0.760475297
0.195833986,0.751719825
0.142637496,0.225766104
0.137926982,0.557848655
0.172741695,0.438398999
0.183504387,0.368355222
0.202630445,0.145090682
0.138671263,0.010006254
0.311716547,0.744840525
0.114168756,0.679799875
0.469513867,0.357723577
0.191906926,0.187617261
0.302452209,0.059412133
0.175131228,0.362101313
0.140012927,0.126328956
0.135684347,0.544090056
0.136879113,0.924327705
0.156886556,0.913070669
0.181114854,0.138211382
0.150325133,0.744840525
0.18947822,0.621013133
0.160186854,0.195747342
0.195452053,0.983114447
0.193659903,0.585365854
0.137476496,0.088805503
0.401079207,0.313946216
0.156602554,0.923076923
0.287507835,0.223889931
0.267480805,0.076297686
0.142706048,0.067542214
0.177226966,0.564102564
0.15488875,0.310819262
0.15958947,0.449030644
0.294676434,0.923076923
0.146593936,0.170106316
0.262995534,0.585991245
0.070461846,0.227016886
0.150922516,0.474046279
0.197253996,0.253908693
0.454275697,0.651657286
0.190075603,0.485928705
0.170949546,0.917448405
0.140541758,0.672920575
0.000303588,0.524077548
0.097206988,0.761100688
0.229532278,0.826141338
0.136428627,0.864290181
0.112670401,0.547217011
0.169676434,0.913070669
0.142108665,0.104440275
0.117234018,0.454659162
0.19127037,0.552845528
0.199643529,0.591619762
0.159775541,0.533458412
0.35460083,0.888055034
0.09990011,0.763602251
0.115216625,0.195121951
0.197694688,0.222013759
0.097432231,0.998123827
0.199046145,0.220137586
0.31821921,0.937460913
0.115059934,0.285178236
0.148532983,0.724828018
0.195158258,0.396497811
0.115735663,0.333958724
0.16138162,0.715447154
0.194560874,0.095059412
0.143156534,0.419011882
