TIME,X
0.117822919,0.460726846
0.123660567,0.533802267
0.156279011,0.529112935
0.078713829,0.527159047
0.136311425,0.608831575
0.157474863,0.595545135
0.09333155,0.590465025
0.151251711,0.690894881
0.100459459,0.688159437
0.135965257,0.686596327
0.114605133,0.774521297
0.101482227,0.77413052
0.157325382,0.7674873
0.192485013,0.850722939
0.172281403,0.843298163
0.039345114,0.9335678
0.118153352,0.931613912
0.158324548,0.930050801
0.114589398,0.012895662
0.15218007,0.012114107
0.097422624,0.012114107
0.153360188,0.09300508
0.078084433,0.089878859
0.128837348,0.08479875
0.101899202,0.167643611
0.12627256,0.161000391
0.129474612,0.153966393
0.128727204,0.249706917
0.101993612,0.245408363
0.150142401,0.231731145
0.123463881,0.223915592
0.157687285,0.329425557
0.132896952,0.328644002
0.083662455,0.328253224
0.141629821,0.412270418
0.089862005,0.41187964
0.161550202,0.411488863
0.494469183,0.491989058
0.221460828,0.491598281
0.136051799,0.471277843
0.117343005,0.605314576
0.110458987,0.651426338
0.10610042,0.651426338
0.09185247,0.661977335
0.208322188,0.743259086
0.21411263,0.762797968
0.221004516,0.779601407
0.063671267,0.842907386
0.115903262,0.858929269
0.056173587,0.9003517
0.121780246,0.907776475
0.133691565,0.912465807
0.122094944,0.971473232
0.121709439,0.976553341
0.12349535,0.978898007
0.113952134,0.050019539
0.157325382,0.049628761
0.088902176,0.049628761
0.246565858,0.127784291
0.128420374,0.126611958
0.120600129,0.125048847
0.109845326,0.204767487
0.106603937,0.201250488
0.10067188,0.198124267
0.147011156,0.289566237
0.085283149,0.292692458
0.079335358,0.295037124
0.115800985,0.373583431
0.109758784,0.37866354
0.165137759,0.396248535
0.12090696,0.459163736
0.122488317,0.465416178
0.154752726,0.466979289
0.134494044,0.522469715
0.136555316,0.512700274
0.095259075,0.501758499
0.122716473,0.59476358
0.124525986,0.581086362
0.154910075,0.572489254
0.100011014,0.686596327
0.159307979,0.690113326
0.155405724,0.703790543
0.12007301,0.772176631
0.377810646,0.785072294
0.174224663,0.797577179
0.000527119,0.88862837
0.116422513,0.925752247
0.15523264,0.924579914
0.110026277,0.922626026
0.114731012,0
0.156428493,0
0.111277202,0.055490426
0.112724812,0.029308324
0.152463298,0.007815553
0.116878826,0.159828058
0.12275581,0.155920281
0.152494768,0.155920281
0.117917329,0.248143806
0.113023775,0.254005471
0.126445644,0.262211801
0.1216465,0.33724111
0.114833289,0.353262993
0.15693201,0.369675655
0.114904096,0.413833529
0.420892798,0.42360297
0.210493604,0.430636968
0.112866426,0.501758499
0.115147987,0.500195389
0.113668906,0.557248925
0.110222964,0.549433372
0.112433717,0.540054709
0.106399383,0.637358343
0.183720674,0.621727237
0.027599012,0.617037905
0.117209258,0.713559984
0.161345649,0.701445877
0.105093387,0.698319656
0.097257407,0.800312622
0.129985996,0.800312622
0.152392491,0.803438843
0.107500826,0.889019148
0.129183516,0.897225479
0.122968231,0.907385698
0.098311645,0.965611567
0.156263276,0.982805784
0.095133196,0.988276671
0.143203311,0.051973427
0.114715277,0.057053537
0.378432175,0.057835092
0.122220824,0.118796405
0.116430381,0.113325518
0.122032005,0.189917937
0.108704546,0.183274717
0.109569965,0.176240719
0.112968703,0.270418132
0.110498324,0.263384134
0.107453621,0.259867136
0.094653282,0.350136772
0.176364609,0.341148886
0.039242837,0.336850332
0.15110223,0.433763189
0.218549872,0.434935522
0.149442198,0.519734271
0.087368024,0.522860492
0.131040234,0.528331379
0.157868236,0.540836264
0.102497128,0.609222352
0.154831401,0.62797968
0.091655783,0.646346229
0.104078486,0.687377882
0.153926644,0.694021102
0.360997907,0.696756546
0.111426683,0.827667057
0.154540305,0.810863619
0.157278177,0.796795623
0.140496908,0.898788589
0.15757714,0.880031262
0.078635155,0.876514263
0.149371391,0.992575225
0.100538134,0.992575225
0.151385458,0.992575225
0.114605133,0.082063306
0.156200337,0.091051192
0.156231807,0.105509965
0.117641968,0.165298945
0.129521816,0.176631497
0.109971205,0.180930051
0.115808852,0.238765143
0.103228801,0.240328253
0.149214042,0.242672919
0.126359102,0.313012896
0.143014492,0.311059007
0.154996617,0.304415787
0.208062562,0.384915983
0.101773323,0.359124658
0.103936872,0.468151622
0.104141425,0.459554513
0.112984438,0.452129738
0.112756282,0.549042595
0.123101978,0.546307151
0.122134282,0.540445487
0.115399745,0.538882376
0.222357717,0.632278234
0.104227967,0.635795233
0.052554561,0.642438453
0.060563624,0.71590465
0.091805265,0.726455647
0.166671912,0.740523642
0.121379006,0.797186401
0.155334917,0.804220399
0.086408195,0.808518953
0.107846994,0.872606487
0.121339669,0.872606487
0.133487011,0.870261821
0.146893144,0.944118796
0.074945321,0.94021102
0.152896008,0.928487691
0.262623322,0.024618992
0.216048023,0.017975772
0.109105786,0
0.106643274,0.102383744
0.128900288,0.09808519
0.133620757,0.096131301
0.098500464,0.189527159
0.110868094,0.194607268
0.176215128,0.201250488
0.105061917,0.27745213
0.156538637,0.288003126
0.097422624,0.299726456
0.12781458,0.359124658
0.14058345,0.368112544
0.079752333,0.371629543
0.149701824,0.427901524
0.078517143,0.427901524
0.154327884,0.420867526
0.103134392,0.500586166
0.156939877,0.493942946
0.157860369,0.48339195
0.1015373,0.575615475
0.158277343,0.565455256
0.09256054,0.554904259
0.119774047,0.661586557
0.310976665,0.657678781
0.136744135,0.657678781
0.062908124,0.74912075
0.140237282,0.753419304
0.080059163,0.755373193
0.156876937,0.837045721
0.156672384,0.84720594
0.063899423,0.853067605
0.142550312,0.917545916
0.122858087,0.921062915
0.128679999,0.922626026
0.121032839,0.984368894
0.14215694,0.984368894
0.156365553,0.984368894
0.119553758,0.060961313
0.155555206,0.057444314
0.097021384,0.052754982
0.15492581,0.135209066
0.123731374,0.125439625
0.110616336,0.116451739
0.058832785,0.220398593
0.154855003,0.211801485
0.088028889,0.209847597
0.630725536,0.300508011
0.203058864,0.300508011
0.117201391,0.307542009
0.107972873,0.470496288
0.125517285,0.479484174
0.117232861,0.489253615
0.12118232,0.54318093
0.150402027,0.544353263
0.122063475,0.544353263
0.168237534,0.618210238
0.033869369,0.616647128
0.154823533,0.61469324
0.122110679,0.7010551
0.159386654,0.705744431
0.07738423,0.709652208
0.104582002,0.788198515
0.128782276,0.792106292
0.11310245,0.792887847
0.147656287,0.852286049
0.094551005,0.837827276
0.157411924,0.818288394
0.101301276,0.928878468
0.129647696,0.912465807
0.313761742,0.891363814
0.080602017,0.038686987
0.14758548,0.102383744
0.079193744,0.105509965
0.156397023,0.112543962
0.111576165,0.196561157
0.140339559,0.222743259
0.125171117,0.287612349
0.11119066,0.311840563
0.110238698,0.322782337
0.149780498,0.34544744
0.075637657,0.347010551
0.152589178,0.347792106
0.270994288,0.416178195
0.158741523,0.413442751
0.10261514,0.493161391
0.158820197,0.471668621
0.090530738,0.460336069
0.152392491,0.551778038
0.46126068,0.532629934
0.209769798,0.520125049
0.107595235,0.740523642
0.157380454,0.747166862
0.047078816,0.752246971
0.133361132,0.027354435
0.096730288,0.032825322
0.155153966,0.048456428
0.118538857,0.0996483
0.156562239,0.101211411
0.098138562,0.101602188
0.147900178,0.163345057
0.080059163,0.157483392
0.125076708,0.139898398
0.146641386,0.230558812
0.109271002,0.211801485
0.132322628,0.197342712
0.117972401,0.332161
0.383270656,0.417741305
0.133109373,0.427119969
0.096037953,0.432981633
0.117752112,0.449003517
0.203711863,0.531457601
0.118711941,0.570535365
0.116571995,0.588511137
0.103779523,0.58147714
0.099342281,0.585775694
0.313211021,0.649081673
0.111764984,0.723720203
0.088249178,0.798749512
0.156208204,0.781164517
0.092946045,0.778819852
0.231145658,0.892145369
0.172989473,0.898397812
0.153273646,0.979288785
0.095801929,0.992184447
0.155578808,1
0.107697512,0.072293865
0.157742357,0.091051192
0.410224537,0.109026964
0.114597265,0.133645955
0.104070618,0.206330598
0.1444385,0.201641266
0.107721115,0.17116061
0.096565072,0.257131692
0.183382374,0.227823369
0.102379117,0.201641266
0.148269948,0.354044549
0.078406999,0.341930442
0.126941293,0.329034779
0.144831873,0.446658851
0.107146791,0.531066823
0.139285321,0.537710043
0.156609444,0.547088707
0.15221154,0.64282923
0.153903042,0.664712778
0.062475414,0.673700664
0.132338363,0.701445877
0.101482227,0.710433763
0.141378062,0.711996874
0.168780388,0.760062524
0.127948327,0.740132864
0.154658317,0.818679172
0.157514201,0.780382962
0.062915991,0.769441188
0.274849338,0.909339586
0.100317845,0.9003517
0.130749139,0.879640485
0.117988136,0
0.147341589,0.173896053
0.097029251,0.194216491
0.115006373,0.228995701
0.121803849,0.27237202
0.12349535,0.289957014
0.149638884,0.300508011
0.145461269,0.326299336
0.08595975,0.326690113
0.459813069,0.40367331
0.187449845,0.396639312
0.110671408,0.387651426
0.126319765,0.381789762
0.114526458,0.475967175
0.113952134,0.452911293
0.118633267,0.446268073
0.229524963,0.550996483
0.108059415,0.538491598
0.104880965,0.536928488
0.206976854,0.646346229
0.255644895,0.727237202
0.146672856,0.74912075
0.142510975,0.77413052
0.102780357,0.81398984
0.143722562,0.84876905
0.082828505,0.85541227
0.136468774,0.894099258
0.086549809,0.895662368
0.157364719,0.896834701
0.371343603,0.037514654
0.211209542,0.028135991
0.128341699,0
0.122260161,0.121531848
0.170259468,0.191871825
0.131205451,0.179757718
0.078540746,0.178194607
0.307035073,0.278624463
0.104243702,0.362641657
0.123117713,0.370847987
0.154917943,0.388042204
0.106769153,0.47010551
0.152109263,0.506057054
0.148930814,0.534974599
0.154249209,0.545134818
0.051248564,0.547870262
0.226519598,0.595935912
0.11890076,0.588511137
0.290529165,0.656897225
0.242246629,0.618991794
0.104975375,0.724501758
0.096407723,0.697538101
0.115195191,0.67448222
0.132479977,0.813599062
0.109892531,0.801094177
0.156546504,0.792497069
0.509960191,0.998436889
0.132550784,1
0.20415244,1
0.099365884,0.15943728
0.161101758,0.160609613
0.141614086,0.228604924
0.079012792,0.223915592
0.126776077,0.213364596
0.106053215,0.287612349
0.367402011,0.273153576
0.195215017,0.249316139
0.103008513,0.412661196
0.15609806,0.475185619
0.126917691,0.486908949
0.079264551,0.494333724
0.155838434,0.580304807
0.093905874,0.611567018
0.157482731,0.643220008
0.11766557,0.663931223
0.127145847,0.694802657
0.156200337,0.722157093
0.142219879,0.724110981
0.102512863,0.731926534
0.110285903,0.733489644
0.090719557,0.869871043
0.141425267,0.864009379
0.156334083,0.843298163
0.126854751,0.919890582
0.161440058,0.009378664
0.124069674,0
0.138191745,0.198124267
0.128357434,0.207502931
0.091781663,0.213364596
0.11507718,0.289957014
0.117492487,0.31731145
0.127208786,0.343493552
0.11584819,0.368503322
0.156459963,0.384525205
0.157333249,0.394685424
0.149686089,0.428683079
0.111552562,0.427510746
0.107721115,0.423212192
0.118719809,0.498241501
0.122032005,0.492770614
0.130741271,0.475967175
0.109853193,0.574052364
0.156845468,0.54982415
0.359935802,0.544744041
0.112598933,0.657678781
0.139836042,0.650644783
0.196961591,0.745212974
0.208613283,0.744040641
0.165987444,0.743649863
0.043066417,0.864790934
0.072443472,0.900742478
0.154980882,0.899179367
0.378337765,0.985932005
0.079972621,0.985932005
0.1172958,0.985932005
0.11652479,0.064869089
0.09876009,0.144196952
0.15409186,0.144196952
0.094794896,0.145369285
0.117909461,0.227432591
0.123015436,0.229777257
0.307947697,0.232121923
0.112874294,0.30402501
0.107784054,0.304415787
0.109782386,0.304415787
0.111237864,0.384525205
0.149339921,0.466197733
0.087021856,0.468151622
0.157183768,0.472059398
0.103740185,0.548651817
0.126776077,0.554122704
0.155995783,0.557639703
0.145720894,0.624071903
0.076322125,0.625244236
0.131779774,0.62797968
0.106061083,0.70261821
0.121489151,0.705353654
0.154917943,0.711606096
0.204482873,0.782727628
0.133699432,0.784681516
0.157844634,0.786244627
0.138396299,0.861273935
0.158418957,0.174677608
0.079563514,0.169206721
0.153328718,0.150840172
0.112378645,0.240719031
0.154799931,0.216490817
0.156090192,0.184056272
0.145060029,0.330988667
0.157278177,0.325127003
0.057518921,0.32395467
0.146499772,0.415396639
0.08059415,0.411098085
0.155311315,0.405627198
0.120332636,0.493942946
0.117555426,0.492379836
0.139765235,0.488472059
0.125422875,0.57639703
0.3039589,0.574443142
0.205387629,0.570535365
0.150748194,0.565064478
0.19255582,0.654943337
0.219210737,0.651426338
0.19440467,0.644001563
0.114628735,0.751856194
0.113637436,0.747166862
0.117523956,0.814380617
0.113157522,0.811254396
0.110010542,0.808518953
0.06002077,0.894490035
0.107036647,0.894490035
0.105038314,0.894880813
0.119294132,0.981242673
0.157954778,0.987104338
0.092678552,0.989839781
0.14872626,0.0664322
0.156751058,0.076592419
0.066086573,0.081281751
0.154099728,0.143024619
0.115934732,0.150058617
0.133030699,0.155920281
0.421726748,0.221180148
0.14520951,0.228995701
0.146082797,0.250488472
0.10801221,0.318093005
0.120891225,0.334505666
0.109695844,0.386088316
0.11072648,0.391168425
0.1263355,0.408362642
0.124651865,0.461117624
0.094330716,0.473231731
0.162423489,0.477530285
0.12583985,0.542008597
0.134950356,0.550996483
0.104338111,0.560375147
0.000361903,0.619773349
0.065158214,0.62954279
0.233191195,0.692457991
0.1491275,0.693630324
0.078635155,0.693630324
0.147105565,0.765924189
0.11149749,0.764361079
0.114494988,0.760062524
0.142723396,0.844079719
0.090129498,0.841735053
0.229981275,0.835091833
0.107925668,0.925752247
0.124368637,0.92028136
0.157034286,0.915982806
0.152777996,0.005861665
0.081947351,0.001953888
0.131016632,0
0.154532437,0.08479875
0.123935927,0.080500195
0.112575331,0.076201641
0.123078376,0.165298945
0.126697402,0.160609613
0.137168977,0.154357171
0.150166003,0.23915592
0.150748194,0.231340367
0.061311032,0.225478703
0.153257911,0.319656116
0.098830897,0.31066823
0.152321684,0.302071122
0.111088383,0.400937866
0.155854169,0.395076202
0.156963479,0.386088316
0.103677246,0.483782728
0.487105251,0.471668621
0.212499803,0.468542399
0.117193524,0.610394685
0.053718943,0.652207894
0.182170787,0.656897225
0.091687253,0.665494334
0.144375561,0.73583431
0.078469938,0.738960531
0.124651865,0.745994529
0.141024027,0.813599062
0.086990386,0.815943728
0.149088163,0.825713169
0.101364216,0.888237593
0.130882885,0.891363814
0.114424181,0.898397812
0.156703853,0.908167253
0.107485091,0.971082454
0.158253741,0.977334896
0.094236307,0.978898007
0.15690054,0.048065651
0.078690227,0.049628761
0.124966563,0.052754982
0.110443252,0.128956624
0.154288547,0.133255178
0.344869636,0.13794451
0.119687505,0.209066041
0.10761097,0.216100039
0.12815288,0.220789371
0.112473054,0.28409535
0.078768902,0.28565846
0.112441584,0.287612349
0.11263827,0.36381399
0.081978821,0.36381399
0.189251491,0.36381399
0.087021856,0.438843298
0.12747628,0.435326299
0.131079571,0.431418523
0.117555426,0.517780383
0.124203421,0.513091051
0.1564993,0.509574052
0.100553868,0.598671356
0.154917943,0.595935912
0.156845468,0.593591247
0.1296949,0.680734662
0.078210313,0.680343884
0.119309867,0.680343884
0.141189244,0.762016413
0.116595597,0.762016413
0.286839331,0.761625635
0.043082152,0.840953497
0.113204727,0.839781165
0.001951127,0.839781165
0.145484871,0.921453693
0.157789561,0.921453693
0.090609413,0.921453693
0.145689425,0
0.074669961,0
0.156813998,0
0.220060422,0.079327862
0.157293912,0.079327862
0.077053798,0.079327862
0.132456375,0.159046503
0.135383066,0.15787417
0.094551005,0.157092614
0.157679417,0.238374365
0.084693091,0.238374365
0.128963228,0.23759281
0.109530628,0.31887456
0.156719588,0.318483783
0.121371139,0.398202423
0.198275455,0.477530285
0.129167781,0.557639703
0.141519676,0.557639703
0.132519315,0.557639703
0.114723144,0.636967565
0.135115573,0.637358343
0.123935927,0.637358343
0.181588595,0.717467761
0.432859188,0.796404846
0.156074458,0.876905041
0.079532044,0.876905041
0.117539691,0.876905041
0.29905748,0.955842126
0.079004925,0.955842126
0.15304549,0.955842126
0.123275062,0.034779211
0.155555206,0.033997655
0.156703853,0.033997655
0.157860369,0.191481047
0.081483172,0.189917937
0.141763567,0.187964048
0.097375419,0.27237202
0.140197945,0.272762798
0.257438673,0.513091051
0.145815304,0.670574443
0.120065142,0.670183665
0.131756172,0.670183665
0.098587006,0.751856194
0.108956304,0.751856194
0.418532563,0.751856194
0.166939405,0.750683861
0.162392019,0.051191872
0.106973707,0.051191872
0.122299498,0.110590074
0.115635769,0.109808519
0.112756282,0.109417741
0.105565434,0.189917937
0.104007679,0.189917937
0.097131528,0.189136381
0.118145485,0.267682689
0.103252404,0.266510356
0.134171479,0.266510356
0.217330417,0.349745995
0.080043428,0.348573662
0.157891838,0.34544744
0.112158356,0.428683079
0.141716363,0.428683079
0.15646783,0.428683079
0.142314289,0.509183275
0.078918383,0.509183275
0.125942127,0.507229386
0.357142857,0.58812036
0.120663069,0.587338804
0.11584819,0.587338804
0.059304832,0.667448222
0.105313675,0.667448222
0.147089831,0.065650645
0.125989332,0.066041422
0.118051075,0.0664322
0.103748053,0.14615084
0.152730792,0.149667839
0.094354318,0.150058617
0.144249681,0.22586948
0.095605243,0.226651036
0.689613394,0.226651036
0.147821503,0.384134428
0.149701824,0.384525205
0.149772631,0.384525205
0.156105927,0.46346229
0.177938099,0.543571708
0.095062389,0.543571708
0.157380454,0.545134818
0.108295438,0.624071903
0.12630403,0.624853458
0.157215238,0.625635014
0.138986358,0.703399766
0.157112961,0.703399766
0.063222822,0.703399766
0.156168867,0.78233685
0.079099334,0.78233685
0.156680251,0.781946073
0.096565072,0.861273935
0.124022469,0.860883157
0.293408651,0.859710825
0.190455211,0.859320047
0.098335248,0.96014068
0.063222822,0.959749902
0.154563907,0.020711215
0.094912907,0.020711215
0.155673218,0.020711215
0.109499158,0.100820633
0.166742719,0.100820633
0.09256054,0.100820633
0.124793479,0.180148496
0.117634101,0.180148496
0.126728872,0.180148496
0.103181596,0.25908558
0.126154548,0.257131692
0.12583985,0.254005471
0.115423347,0.334114889
0.157474863,0.321610004
0.094330716,0.316529894
0.155098894,0.40523642
0.157262442,0.387260649
0.062664233,0.382180539
0.156302614,0.493942946
0.077927084,0.491207503
0.467137665,0.488472059
0.10181266,0.572489254
0.106588202,0.566627589
0.10619483,0.654943337
0.048274668,0.653380227
0.13244064,0.651426338
0.156798263,0.736225088
0.20482904,0.735443533
0.124549589,0.815162173
0.156829733,0.810472841
0.078178843,0.807737397
0.154579642,0.891363814
0.157160166,0.883157483
0.062963196,0.880031262
0.155012352,0.971864009
0.086101364,0.971082454
0.129490347,0.970300899
0.109916133,0.054318093
0.157348984,0.052364205
0.095227605,0.051973427
0.155248375,0.134036733
0.15800985,0.1328644
0.356379715,0.13130129
0.131244788,0.212973818
0.117964534,0.212192263
0.116099948,0.293864791
0.105203531,0.29073857
0.118649002,0.288003126
0.104755086,0.373192653
0.096203169,0.373192653
0.117484619,0.373192653
0.098516199,0.454083626
0.115517757,0.456037515
0.11122213,0.459554513
0.228604472,0.537319265
0.158536969,0.549042595
0.095495099,0.552559594
0.150779664,0.621727237
0.093905874,0.624853458
0.125603827,0.629152013
0.152203673,0.697928878
0.093158466,0.703008988
0.127342533,0.70926143
0.09805202,0.778038296
0.140378896,0.78233685
0.157443394,0.786635404
0.255353799,0.85384916
0.024341888,0.855021493
0.06511101,0.856193826
0.131543751,0.935521688
0.106800623,0.94021102
0.165066952,0.94685424
0.123770711,0.017584994
0.14095322,0.026182102
0.15375356,0.041813208
0.149221909,0.105509965
0.07902066,0.109026964
0.128137145,0.114888628
0.149426463,0.172332943
0.086242978,0.175068386
0.162785392,0.17780383
0.098154296,0.250488472
0.137766903,0.254396249
0.123786446,0.256740914
0.15535852,0.336459555
0.111017576,0.342321219
0.109396881,0.346228996
0.150134533,0.413833529
0.095636713,0.415005862
0.156090192,0.417350528
0.23937501,0.491598281
0.153132032,0.508401719
0.107563766,0.589292692
0.113188992,0.590855803
0.048668041,0.647518562
0.123920193,0.647518562
0.083072396,0.647518562
0.100506664,0.725283314
0.126964895,0.721375537
0.150000787,0.715513873
0.153454597,0.8007034
0.148498104,0.798358734
0.063222822,0.796795623
0.151802433,0.88042204
0.072301858,0.869480266
0.123141315,0.858538492
0.11853099,0.961313013
0.157348984,0.959359125
0.157459129,0.957014459
0.104259437,0.044157874
0.125509417,0.041813208
0.118003871,0.037514654
0.312030903,0.125048847
0.198590153,0.123876514
0.10227684,0.123876514
0.122747943,0.203204377
0.121260995,0.200078156
0.129049769,0.280969129
0.13358142,0.277842907
0.110954636,0.275107464
0.105596903,0.361078546
0.120033673,0.359124658
0.120002203,0.354826104
0.091592844,0.440797186
0.177174956,0.43688941
0.111434551,0.434935522
0.163249571,0.520906604
0.075763536,0.519734271
0.128357434,0.516217272
0.158985414,0.595154357
0.095408557,0.593591247
0.155492266,0.586557249
0.084795368,0.677999218
0.154304281,0.670574443
0.157364719,0.663931223
0.157514201,0.759280969
0.19483738,0.758499414
0.171927368,0.758108636
0.000975564,0.840953497
0.063671267,0.838999609
0.141071232,0.83548261
0.115187324,0.917545916
0.155594543,0.913247362
0.15807279,0.910511919
0.151542807,0
0.09481063,0
0.129529684,0
0.112126886,0.07815553
0.126681667,0.074638531
0.154831401,0.071512309
0.129993863,0.155920281
0.111670574,0.152403283
0.133990528,0.15123095
0.115242396,0.23915592
0.112827089,0.23915592
0.11742168,0.23915592
0.151574277,0.321610004
0.081994556,0.322391559
0.122464714,0.324345447
0.118743411,0.402110199
0.556079178,0.404454865
0.213939547,0.408362642
0.092914575,0.561547479
0.113637436,0.563501368
0.109900398,0.569363032
0.164886001,0.638530676
0.138396299,0.639312231
0.067888219,0.64282923
0.133959058,0.644783118
0.13904143,0.720593982
0.112307838,0.723720203
0.126036536,0.728409535
0.14527245,0.80890973
0.095770459,0.812426729
0.157215238,0.825713169
0.095919941,0.884720594
0.157758092,0.891754592
0.156766793,0.900742478
0.145453401,0.962876123
0.15874939,0.970691676
0.079862477,0.97342712
0.257430806,0.040640875
0.309466115,0.047674873
0.211075795,0.054318093
0.125013768,0.137553732
0.127853917,0.144196952
0.117106982,0.198515045
0.123062641,0.20437671
0.107925668,0.20593982
0.122165751,0.27745213
0.106454455,0.279406018
0.122118547,0.280969129
0.117704908,0.356389215
0.147451733,0.35717077
0.131449341,0.361469324
0.108358378,0.434544744
0.166569635,0.437280188
0.01169103,0.440015631
0.100884301,0.595935912
0.158135729,0.599452911
0.139450537,0.601797577
0.136091137,0.675263775
0.112591066,0.675263775
0.302637169,0.675263775
0.171785754,0.750683861
0.093040454,0.748339195
0.080806571,0.745212974
0.125973597,0.826103947
0.079004925,0.824931614
0.139033563,0.906604142
0.157128696,0.903087143
0.072537882,0.901133255
0.107445754,0.988276671
0.124848552,0.985150449
0.110592734,0.982024228
0.098555536,0.066041422
0.156515035,0.05978898
0.094118295,0.054318093
0.149072428,0.147713951
0.112803487,0.14458773
0.117059777,0.142633841
0.105840794,0.228604924
0.120576527,0.227823369
0.155641748,0.227432591
0.254834548,0.306760453
0.635068368,0.302461899
0.107382814,0.367721766
0.102489261,0.459945291
0.106989442,0.452911293
0.132487845,0.450566628
0.150582978,0.544744041
0.186985666,0.536928488
0.171864428,0.525986714
0.088201973,0.645173896
0.1491275,0.640875342
0.069823612,0.706525987
0.105596903,0.706135209
0.126728872,0.704181321
0.124463047,0.783118406
0.119144651,0.780382962
0.162321212,0.777647519
0.150496436,0.8671356
0.074205781,0.8671356
0.127358268,0.8671356
0.116383176,0.94685424
0.107941403,0.948026573
0.157954778,0.951543572
0.199715198,0.030480657
0.105179929,0.034388433
0.11303951,0.037514654
0.097029251,0.111762407
0.114904096,0.116451739
0.113141787,0.118405627
0.142770601,0.18601016
0.026623448,0.18601016
0.109947603,0.18601016
0.093803597,0.263384134
0.126107343,0.261039469
0.157278177,0.258694803
0.149804101,0.341148886
0.087753529,0.336068777
0.128436108,0.332942556
0.150897676,0.422039859
0.078839709,0.420867526
0.158025585,0.41695975
0.103063585,0.500976944
0.154170535,0.493552169
0.094999449,0.491207503
0.141834374,0.57639703
0.157695152,0.566627589
0.063089075,0.564673701
0.186167451,0.659632669
0.106887165,0.655724893
0.122795147,0.740523642
0.15640489,0.738960531
0.110537661,0.738569754
0.141149906,0.821414615
0.164870266,0.821414615
0.183594795,0.902305588
0.158521234,0.903477921
0.079893947,0.903868699
0.15304549,0.906213365
0.117870124,0.981633451
0.170227999,0.982415006
0.143533743,0.982415006
0.124612528,0.059398202
0.160039652,0.054708871
0.065842682,0.053536538
0.143470804,0.138335287
0.084000755,0.136381399
0.153918776,0.134818288
0.103913269,0.218053927
0.125178984,0.217272372
0.156782528,0.216881594
0.611820056,0.2989449
0.227982943,0.296991012
0.136012462,0.293083236
0.116233695,0.459163736
0.111882995,0.459163736
0.104259437,0.459163736
0.119821252,0.537710043
0.118334304,0.535756155
0.113684641,0.534974599
0.11507718,0.615474795
0.111749249,0.613520907
0.100522399,0.610394685
0.17423253,0.696365768
0.155028087,0.693630324
0.157954778,0.690894881
0.149276981,0.774521297
0.157215238,0.772958187
0.082065363,0.772567409
0.145390462,0.856975381
0.095754724,0.857366159
0.140339559,0.858929269
0.25556622,0.939429465
0.104534798,0.942555686
0.166758454,0.94685424
0.123172785,0.017975772
0.095479364,0.022665104
0.101647444,0.023837436
0.14369896,0.096522079
0.15535852,0.0996483
0.079138672,0.101602188
0.157726622,0.10629152
0.108271836,0.178194607
0.15961481,0.180930051
0.090467799,0.182493161
0.096761758,0.254787026
0.157474863,0.254787026
0.095227605,0.254005471
0.12155209,0.334114889
0.107563766,0.334114889
0.157876103,0.335677999
0.111332274,0.416568972
