TIME,Y
0.246565858,0.990619137
0.128420374,0.990619137
0.120600129,0.990619137
0.109845326,0.404002502
0.106603937,0.388993121
0.10067188,0.360850532
0.147011156,0.016885553
0.085283149,0.011257036
0.079335358,0.010006254
0.115800985,0.451532208
0.109758784,0.455284553
0.165137759,0.47467167
0.12090696,0.087554722
0.122488317,0.103814884
0.154752726,0.118824265
0.134494044,0.49656035
0.136555316,0.500938086
0.095259075,0.501563477
0.122716473,0.386491557
0.124525986,0.367729831
0.154910075,0.348342714
0.100011014,0.514696685
0.159307979,0.501563477
0.155405724,0.487179487
0.12007301,0.427767355
0.377810646,0.425891182
0.174224663,0.425891182
0.000527119,0.030644153
0.116422513,0.48217636
0.15523264,0.495309568
0.110026277,0.498436523
0.114731012,0.375234522
0.156428493,0.376485303
0.111277202,0.499061914
0.112724812,0.487179487
0.152463298,0.477798624
0.116878826,0.406504065
0.12275581,0.401500938
0.152494768,0.390243902
0.117917329,0.537210757
0.113023775,0.530331457
0.126445644,0.523452158
0.1216465,0.445278299
0.114833289,0.443402126
0.15693201,0.443402126
0.114904096,0.874296435
0.420892798,0.879924953
0.210493604,0.893683552
0.112866426,0.857410882
0.115147987,0.861788618
0.113668906,0.913070669
0.110222964,0.917448405
0.112433717,0.923702314
0.106399383,0.047529706
0.183720674,0.05003127
0.027599012,0.05003127
0.117209258,0.941213258
0.161345649,0.924327705
0.105093387,0.916823014
0.097257407,0.838023765
0.129985996,0.828642902
0.152392491,0.81988743
0.107500826,0.97873671
0.129183516,0.973733583
0.122968231,0.971857411
0.098311645,0.887429644
0.156263276,0.889305816
0.095133196,0.89180738
0.143203311,0.04315197
0.114715277,0.058161351
0.378432175,0.066291432
0.122220824,0.94246404
0.116430381,0.959349593
0.122032005,0.35959975
0.108704546,0.368980613
0.109569965,0.378986867
0.112968703,0.973108193
0.110498324,0.97811132
0.107453621,0.979987492
0.094653282,0.382113821
0.176364609,0.372732958
0.039242837,0.366479049
0.15110223,0
0.218549872,0
0.149442198,0.41713571
0.087368024,0.41025641
0.131040234,0.404002502
0.157868236,0.40275172
0.102497128,0.328955597
0.154831401,0.338961851
0.091655783,0.35272045
0.104078486,0.483427142
0.153926644,0.497185741
0.360997907,0.510318949
0.111426683,0.510318949
0.154540305,0.51094434
0.157278177,0.509068168
0.140496908,0.393370857
0.15757714,0.366479049
0.078635155,0.353971232
0.149371391,0.282676673
0.100538134,0.265165729
0.151385458,0.250781739
0.114605133,0.435897436
0.156200337,0.429643527
0.156231807,0.424015009
0.117641968,0.34521576
0.129521816,0.34521576
0.109971205,0.34521576
0.115808852,0.492182614
0.103228801,0.497811132
0.149214042,0.516572858
0.126359102,0.394621639
0.143014492,0.404627892
0.154996617,0.414008755
0.208062562,0.812382739
0.101773323,0.826141338
0.103936872,0.423389619
0.104141425,0.422138837
0.112984438,0.415884928
0.112756282,0.839274547
0.123101978,0.833020638
0.122134282,0.813633521
0.115399745,0.807379612
0.222357717,0.458411507
0.104227967,0.449030644
0.052554561,0.438398999
0.060563624,0.881801126
0.091805265,0.881175735
0.166671912,0.881175735
0.121379006,0.791744841
0.155334917,0.803001876
0.086408195,0.815509694
0.107846994,0.936835522
0.121339669,0.94996873
0.133487011,0.963101939
0.146893144,0.833020638
0.074945321,0.836147592
0.152896008,0.839899937
0.262623322,0.962476548
0.216048023,0.962476548
0.109105786,0.944965604
0.106643274,0.852407755
0.128900288,0.839274547
0.133620757,0.826766729
0.098500464,0.751094434
0.110868094,0.737961226
0.176215128,0.724828018
0.105061917,0.898061288
0.156538637,0.897435897
0.097422624,0.897435897
0.12781458,0.809255785
0.14058345,0.816760475
0.079752333,0.822388993
0.149701824,0.958098812
0.078517143,0.964978111
0.154327884,0.988117573
0.103134392,0.853033146
0.156939877,0.858661664
0.157860369,0.861788618
0.1015373,0.262664165
0.158277343,0.259537211
0.09256054,0.250156348
0.119774047,0.864915572
0.310976665,0.841150719
0.136744135,0.822388993
0.062908124,0.289555972
0.140237282,0.282051282
0.080059163,0.282051282
0.156876937,0.92120075
0.156672384,0.922451532
0.063899423,0.925578487
0.142550312,0.352095059
0.122858087,0.358974359
0.128679999,0.36710444
0.121032839,0.253908693
0.14215694,0.269543465
0.156365553,0.293933709
0.119553758,0.392120075
0.155555206,0.400875547
0.097021384,0.407129456
0.15492581,0.285803627
0.123731374,0.287054409
0.110616336,0.288930582
0.058832785,0.420262664
0.154855003,0.420262664
0.088028889,0.420262664
0.630725536,0.307066917
0.203058864,0.293933709
0.117201391,0.268918074
0.107972873,0.361475922
0.125517285,0.368980613
0.117232861,0.387116948
0.12118232,0.267667292
0.150402027,0.278298937
0.122063475,0.278924328
0.168237534,0.398999375
0.033869369,0.398999375
0.154823533,0.398999375
0.122110679,0.291432145
0.159386654,0.275797373
0.07738423,0.268918074
0.104582002,0.711069418
0.128782276,0.70481551
0.11310245,0.702313946
0.147656287,0.335834897
0.094551005,0.333333333
0.157411924,0.333333333
0.101301276,0.759849906
0.129647696,0.759849906
0.313761742,0.759849906
0.080602017,0.744840525
0.14758548,0.799249531
0.079193744,0.799249531
0.156397023,0.799874922
0.111576165,0.699812383
0.140339559,0.699812383
0.125171117,0.838649156
0.11119066,0.838649156
0.110238698,0.838649156
0.149780498,0.739837398
0.075637657,0.739837398
0.152589178,0.739837398
0.270994288,0.87804878
0.158741523,0.878674171
0.10261514,0.778611632
0.158820197,0.783614759
0.090530738,0.786116323
0.152392491,0.689806129
0.46126068,0.699812383
0.209769798,0.709818637
0.107595235,0.717323327
0.157380454,0.714196373
0.047078816,0.711694809
0.133361132,0.856785491
0.096730288,0.856785491
0.155153966,0.854909318
0.118538857,0.75547217
0.156562239,0.754846779
0.098138562,0.754221388
0.147900178,0.176360225
0.080059163,0.175109443
0.125076708,0.171357098
0.146641386,0.79111945
0.109271002,0.786741714
0.132322628,0.783614759
0.117972401,0.216385241
0.383270656,0.836147592
0.133109373,0.836147592
0.096037953,0.836147592
0.117752112,0.836147592
0.203711863,0.256410256
0.118711941,0.256410256
0.116571995,0.256410256
0.103779523,0.157598499
0.099342281,0.157598499
0.313211021,0.295809881
0.111764984,0.196372733
0.088249178,0.333958724
0.156208204,0.333958724
0.092946045,0.333958724
0.231145658,0.235772358
0.172989473,0.237023139
0.153273646,0.13633521
0.095801929,0.13633521
0.155578808,0.13633521
0.107697512,0.275171982
0.157742357,0.276422764
0.410224537,0.276422764
0.114597265,0.176985616
0.104070618,0.314571607
0.1444385,0.314571607
0.107721115,0.314571607
0.096565072,0.215134459
0.183382374,0.215134459
0.102379117,0.215134459
0.148269948,0.636022514
0.078406999,0.636022514
0.126941293,0.636022514
0.144831873,0.254534084
0.107146791,0.675422139
0.139285321,0.675422139
0.156609444,0.675422139
0.15221154,0.293933709
0.153903042,0.29518449
0.062475414,0.29518449
0.132338363,0.714821764
0.101482227,0.714821764
0.141378062,0.714821764
0.168780388,0.615384615
0.127948327,0.615384615
0.154658317,0.754221388
0.157514201,0.754221388
0.062915991,0.754221388
0.274849338,0.65478424
0.100317845,0.656660413
0.130749139,0.656660413
0.117988136,0.792995622
0.147341589,0.594746717
0.097029251,0.594746717
0.115006373,0.594746717
0.121803849,0.732958099
0.12349535,0.732958099
0.149638884,0.732958099
0.145461269,0.634146341
0.08595975,0.634146341
0.459813069,0.771732333
0.187449845,0.771732333
0.110671408,0.771106942
0.126319765,0.771106942
0.114526458,0.672920575
0.113952134,0.672920575
0.118633267,0.672920575
0.229524963,0.09380863
0.108059415,0.09380863
0.104880965,0.09380863
0.206976854,0.7123202
0.255644895,0.132582864
0.146672856,0.132582864
0.142510975,0.132582864
0.102780357,0.751719825
0.143722562,0.751719825
0.082828505,0.751719825
0.136468774,0.171982489
0.086549809,0.171982489
0.157364719,0.171982489
0.371343603,0.211382114
0.211209542,0.213883677
0.128341699,0.218261413
0.122260161,0.196372733
0.170259468,0.250781739
0.131205451,0.250781739
0.078540746,0.250781739
0.307035073,0.151969981
0.104243702,0.051907442
0.123117713,0.051907442
0.154917943,0.051907442
0.106769153,0.191369606
0.152109263,0.191369606
0.148930814,0.091307067
0.154249209,0.091307067
0.051248564,0.092557849
0.226519598,0.23014384
0.11890076,0.23014384
0.290529165,0.133208255
0.242246629,0.142589118
0.104975375,0.558474046
0.096407723,0.564102564
0.115195191,0.564727955
0.132479977,0.170106316
0.109892531,0.170106316
0.156546504,0.170106316
0.509960191,0.20888055
0.132550784,0.20888055
0.20415244,0.210131332
0.099365884,0.53220763
0.161101758,0.53220763
0.141614086,0.66916823
0.079012792,0.66916823
0.126776077,0.66916823
0.106053215,0.570356473
0.367402011,0.570356473
0.195215017,0.570356473
0.103008513,0.075046904
0.15609806,0.609130707
0.126917691,0.610381488
0.079264551,0.610381488
0.155838434,0.510318949
0.093905874,0.510318949
0.157482731,0.510318949
0.11766557,0.648530331
0.127145847,0.652282677
0.156200337,0.653533458
0.142219879,0.549093183
0.102512863,0.549093183
0.110285903,0.549093183
0.090719557,0.588492808
0.141425267,0.588492808
0.156334083,0.588492808
0.126854751,0.008755472
0.161440058,0.627892433
0.124069674,0.627892433
0.138191745,0.667292058
0.128357434,0.667292058
0.091781663,0.667292058
0.11507718,0.085678549
0.117492487,0.084427767
0.127208786,0.084427767
0.11584819,0.989993746
0.156459963,0.991869919
0.157333249,0.994996873
0.149686089,0.127579737
0.111552562,0.128205128
0.107721115,0.128830519
0.118719809,0.02876798
0.122032005,0.031269543
0.130741271,0.035021889
0.109853193,0.171357098
0.156845468,0.188242652
0.359935802,0.191994997
0.112598933,0.081300813
0.139836042,0.09318324
0.196961591,0.969981238
0.208613283,0.972482802
0.165987444,0.973108193
0.043066417,0.552220138
0.072443472,0
0.154980882,0
0.378337765,0.115697311
0.079972621,0.106316448
0.1172958,0.091932458
0.11652479,0.044402752
0.09876009,0.469668543
0.15409186,0.483427142
0.094794896,0.502188868
0.117909461,0.11507192
0.123015436,0.140712946
0.307947697,0.16572858
0.112874294,0.513445904
0.107784054,0.527204503
0.109782386,0.534709193
0.111237864,0.126954346
0.149339921,0.507817386
0.087021856,0.48905566
0.157183768,0.447154472
0.103740185,0.41025641
0.126776077,0.378986867
0.155995783,0.343339587
0.145720894,0.565353346
0.076322125,0.557848655
0.131779774,0.536585366
0.106061083,0.480300188
0.121489151,0.468417761
0.154917943,0.450281426
0.204482873,0.621013133
0.133699432,0.616010006
0.157844634,0.612257661
0.138396299,0.524077548
0.158418957,0.600375235
0.079563514,0.599124453
0.153328718,0.590994371
0.112378645,0.487179487
0.154799931,0.467166979
0.156090192,0.448405253
0.145060029,0.641025641
0.157278177,0.641651032
0.057518921,0.643527205
0.146499772,0.557848655
0.08059415,0.581613508
0.155311315,0.611006879
0.120332636,0.982489056
0.117555426,0.989993746
0.139765235,1
0.125422875,0.589118199
0.3039589,0.595997498
0.205387629,0.614759225
0.150748194,0.629143215
0.19255582,0.006253909
0.219210737,0.008130081
0.19440467,0.008755472
0.114628735,0.98561601
0.113637436,0.979987492
0.117523956,0.040650407
0.113157522,0.037523452
0.110010542,0.035021889
0.06002077,0.938086304
0.107036647,0.933083177
0.105038314,0.909943715
0.119294132,0.054409006
0.157954778,0.038148843
0.092678552,0.034396498
0.14872626,0.971857411
0.156751058,0.966228893
0.066086573,0.964978111
0.154099728,0.116948093
0.115934732,0.11507192
0.133030699,0.113821138
0.421726748,0.02126329
0.14520951,0.02188868
0.146082797,0.035021889
0.10801221,0.530956848
0.120891225,0.548467792
0.109695844,0.078173859
0.11072648,0.08630394
0.1263355,0.111944966
0.124651865,0.969355847
0.094330716,0.974358974
0.162423489,0.975609756
0.12583985,0.100062539
0.134950356,0.097560976
0.104338111,0.09318324
0.000361903,0
0.065158214,0
0.233191195,0.41025641
0.1491275,0.383364603
0.078635155,0.375859912
0.147105565,0.027517198
0.11149749,0.025641026
0.114494988,0.02188868
0.142723396,0.459662289
0.090129498,0.458411507
0.229981275,0.458411507
0.107925668,0.080675422
0.124368637,0.084427767
0.157034286,0.089430894
0.152777996,0.511569731
0.081947351,0.523452158
0.131016632,0.538461538
0.154532437,0.416510319
0.123935927,0.430894309
0.112575331,0.444027517
0.123078376,0.549718574
0.126697402,0.559099437
0.137168977,0.570981864
0.150166003,0.449030644
0.150748194,0.455909944
0.061311032,0.459662289
0.153257911,0.580988118
0.098830897,0.584115072
0.152321684,0.586616635
0.111088383,0.481550969
0.155854169,0.481550969
0.156963479,0.480925578
0.103677246,0.375234522
0.487105251,0.356472795
0.212499803,0.346466542
0.117193524,0.951844903
0.053718943,0.408380238
0.182170787,0.397748593
0.091687253,0.380863039
0.144375561,0.549718574
0.078469938,0.547842402
0.124651865,0.544090056
0.141024027,0.458411507
0.086990386,0.457160725
0.149088163,0.457160725
0.101364216,0.883051907
0.130882885,0.887429644
0.114424181,0.896185116
0.156703853,0.908692933
0.107485091,0.499687305
0.158253741,0.500938086
0.094236307,0.502814259
0.15690054,0.931832395
0.078690227,0.937460913
0.124966563,0.951219512
0.110443252,0.551594747
0.154288547,0.563477173
0.344869636,0.572232645
0.119687505,0.959974984
0.10761097,0.959974984
0.12815288,0.948092558
0.112473054,0.850531582
0.078768902,0.833646029
0.112441584,0.81988743
0.11263827,0.99249531
0.081978821,0.973733583
0.189251491,0.959349593
0.087021856,0.888055034
0.12747628,0.882426517
0.131079571,0.878674171
0.117555426,0.031894934
0.124203421,0.026891807
0.1564993,0.020637899
0.100553868,0.924327705
0.154917943,0.911819887
0.156845468,0.894934334
0.1296949,0.825515947
0.078210313,0.818636648
0.119309867,0.804878049
0.141189244,0.965603502
0.116595597,0.958098812
0.286839331,0.953721076
0.043082152,0.876797999
0.113204727,0.883677298
0.001951127,0.890556598
0.145484871,0.038774234
0.157789561,0.068167605
0.090609413,0.075046904
0.145689425,0.933083177
0.074669961,0.95684803
0.156813998,0.998749218
0.220060422,0.365228268
0.157293912,0.379612258
0.077053798,0.383989994
0.132456375,0.96372733
0.135383066,0.97873671
0.094551005,0.98561601
0.157679417,0.395247029
0.084693091,0.399624765
0.128963228,0.407129456
0.109530628,1
0.156719588,1
0.121371139,0.418386492
0.198275455,0.287054409
0.129167781,0.412757974
0.141519676,0.375859912
0.132519315,0.357098186
0.114723144,0.34521576
0.135115573,0.335834897
0.123935927,0.334584115
0.181588595,0.493433396
0.432859188,0.414634146
0.156074458,0.320200125
0.079532044,0.332707942
0.117539691,0.360850532
0.29905748,0.462163852
0.079004925,0.471544715
0.15304549,0.484052533
0.123275062,0.343339587
0.155555206,0.353345841
0.156703853,0.355222014
0.157860369,0.35959975
0.081483172,0.349593496
0.141763567,0.322701689
0.097375419,0.789868668
0.140197945,0.737335835
0.257438673,0.452157598
0.145815304,0.782989368
0.120065142,0.796747967
0.131756172,0.814258912
0.098587006,0.924327705
0.108956304,0.93495935
0.418532563,0.990619137
0.166939405,1
0.162392019,0.914946842
0.106973707,0.924327705
0.122299498,0.95684803
0.115635769,0.961851157
0.112756282,0.96372733
0.105565434,0.851156973
0.104007679,0.845528455
0.097131528,0.839899937
0.118145485,0.26641651
0.103252404,0.243277048
0.134171479,0.23014384
0.217330417,0.84177611
0.080043428,0.820512821
0.157891838,0.786741714
0.112158356,0.305190744
0.141716363,0.297686054
0.15646783,0.283302064
0.142314289,0.921826141
0.078918383,0.916823014
0.125942127,0.909943715
0.357142857,0.343339587
0.120663069,0.328330206
0.11584819,0.323327079
0.059304832,0.251407129
0.105313675,0.250156348
0.147089831,0.232020013
0.125989332,0.225766104
0.118051075,0.212632896
0.103748053,0.364602877
0.152730792,0.348968105
0.094354318,0.34521576
0.144249681,0.254534084
0.095605243,0.249530957
0.689613394,0.245153221
0.147821503,0.307066917
0.149701824,0.303939962
0.149772631,0.300187617
0.156105927,0.730456535
0.177938099,0.36710444
0.095062389,0.374609131
0.157380454,0.400250156
0.108295438,0.78424015
0.12630403,0.797373358
0.157215238,0.811131957
0.138986358,0.400875547
0.157112961,0.416510319
0.063222822,0.422764228
0.156168867,0.818011257
0.079099334,0.821138211
0.156680251,0.836772983
0.096565072,0.716072545
0.124022469,0.7191995
0.293408651,0.732958099
0.190455211,0.737335835
0.098335248,0.706066291
0.063222822,0.710444028
0.154563907,0.761726079
0.094912907,0.766729206
0.155673218,0.778611632
0.109499158,0.895559725
0.166742719,0.900562852
0.09256054,0.90619137
0.124793479,0.793621013
0.117634101,0.794871795
0.126728872,0.797998749
0.103181596,0.69043152
0.126154548,0.693558474
0.12583985,0.696685428
0.115423347,0.829893684
0.157474863,0.832395247
0.094330716,0.833020638
0.155098894,0.727954972
0.157262442,0.726078799
0.062664233,0.726078799
0.156302614,0.866166354
0.077927084,0.864915572
0.467137665,0.861788618
0.10181266,0.752970607
0.106588202,0.743589744
0.10619483,0.183864916
0.048274668,0.18011257
0.13244064,0.17260788
0.156798263,0.803627267
0.20482904,0.803627267
0.124549589,0.228267667
0.156829733,0.228267667
0.078178843,0.229518449
0.154579642,0.850531582
0.157160166,0.857410882
0.062963196,0.860537836
0.155012352,0.275171982
0.086101364,0.278298937
0.129490347,0.283927455
0.109916133,0.171357098
0.157348984,0.180737961
0.095227605,0.183239525
0.155248375,0.311444653
0.15800985,0.313946216
0.356379715,0.31644778
0.131244788,0.208255159
0.117964534,0.20888055
0.116099948,0.345841151
0.105203531,0.339587242
0.118649002,0.333333333
0.104755086,0.242026266
0.096203169,0.229518449
0.117484619,0.226391495
0.098516199,0.144465291
0.115517757,0.140712946
0.11122213,0.135709819
0.228604472,0.283927455
0.158536969,0.282676673
0.095495099,0.282676673
0.150779664,0.190118824
0.093905874,0.191994997
0.125603827,0.196372733
0.152203673,0.331457161
0.093158466,0.338961851
0.127342533,0.347091932
0.09805202,0.232020013
0.140378896,0.238273921
0.157443394,0.243277048
0.255353799,0.649781113
0.024341888,0.651657286
0.06511101,0.653533458
0.131543751,0.267041901
0.106800623,0.268918074
0.165066952,0.271419637
0.123770711,0.686053784
0.14095322,0.686053784
0.15375356,0.681050657
0.149221909,0.294559099
0.07902066,0.291432145
0.128137145,0.2876798
0.149426463,0.724828018
0.086242978,0.722326454
0.162785392,0.721075672
0.098154296,0.624765478
0.137766903,0.621638524
0.123786446,0.621013133
0.15535852,0.762976861
0.111017576,0.76235147
0.109396881,0.761100688
0.150134533,0.665415885
0.095636713,0.665415885
0.156090192,0.666041276
0.23937501,0.806128831
0.153132032,0.83427142
0.107563766,0.790494059
0.113188992,0.795497186
0.048668041,0.609130707
0.123920193,0.613508443
0.083072396,0.616635397
0.100506664,0.744840525
0.126964895,0.749218261
0.150000787,0.752970607
0.153454597,0.64727955
0.148498104,0.647904941
0.063222822,0.647904941
0.151802433,0.782989368
0.072301858,0.779862414
0.123141315,0.77673546
0.11853099,0.681050657
0.157348984,0.679174484
0.157459129,0.675422139
0.104259437,0.101313321
0.125509417,0.095684803
0.118003871,0.08630394
0.312030903,0.717323327
0.198590153,0.704190119
0.10227684,0.67604753
0.122747943,0.121325829
0.121260995,0.106316448
0.129049769,0.749843652
0.13358142,0.737961226
0.110954636,0.72670419
0.105596903,0.173858662
0.120033673,0.170106316
0.120002203,0.162601626
0.091592844,0.080675422
0.177174956,0.078173859
0.111434551,0.077548468
0.163249571,0.222013759
0.075763536,0.222013759
0.128357434,0.220762977
0.158985414,0.12257661
0.095408557,0.12257661
0.155492266,0.128205128
0.084795368,0.278924328
0.154304281,0.306441526
0.157364719,0.340212633
0.157514201,0.176985616
0.19483738,0.188242652
0.171927368,0.192620388
0.000975564,0.06504065
0.063671267,0.067542214
0.141071232,0.072545341
0.115187324,0.206378987
0.155594543,0.210131332
0.15807279,0.212007505
0.151542807,0.104440275
0.09481063,0.106316448
0.129529684,0.10756723
0.112126886,0.240775485
0.126681667,0.240775485
0.154831401,0.240775485
0.129993863,0.133208255
0.111670574,0.120075047
0.133990528,0.103189493
0.115242396,0.548467792
0.112827089,0.544715447
0.11742168,0.538461538
0.151574277,0.173858662
0.081994556,0.170106316
0.122464714,0.161976235
0.118743411,0.591619762
0.556079178,0.58286429
0.213939547,0.572232645
0.092914575,0.633520951
0.113637436,0.630393996
0.109900398,0.624140088
0.164886001,0.540963102
0.138396299,0.53971232
0.067888219,0.537836148
0.133959058,0.537836148
0.13904143,0.679799875
0.112307838,0.679799875
0.126036536,0.682926829
0.14527245,0.591619762
0.095770459,0.594121326
0.157215238,0.602876798
0.095919941,0.724828018
0.157758092,0.731707317
0.156766793,0.741713571
0.145453401,0.626641651
0.15874939,0.631019387
0.079862477,0.632270169
0.257430806,0.520950594
0.309466115,0.514071295
0.211075795,0.506566604
0.125013768,0.020012508
0.127853917,0.0068793
0.117106982,0.550969356
0.123062641,0.539086929
0.107925668,0.534709193
0.122165751,0.694183865
0.106454455,0.689806129
0.122118547,0.687304565
0.117704908,0.597873671
0.147451733,0.596622889
0.131449341,0.594121326
0.108358378,0.019387117
0.166569635,0.018761726
0.01169103,0.018761726
0.100884301,0.071294559
0.158135729,0.09318324
0.139450537,0.106941839
0.136091137,0.687929956
0.112591066,0.692307692
0.302637169,0.696060038
0.171785754,0.10068793
0.093040454,0.106941839
0.080806571,0.114446529
0.125973597,1
0.079004925,1
0.139033563,0.15134459
0.157128696,0.161350844
0.072537882,0.166979362
0.107445754,0.042526579
0.124848552,0.045028143
0.110592734,0.045653533
0.098555536,0.176985616
0.156515035,0.175734834
0.094118295,0.168855535
0.149072428,0.071294559
0.112803487,0.062539087
0.117059777,0.055034396
0.105840794,0.976235147
0.120576527,0.974358974
0.155641748,0.973733583
0.254834548,0.121325829
0.635068368,0.130081301
0.107382814,0.044402752
0.102489261,0.163227017
0.106989442,0.169480926
0.132487845,0.171982489
0.150582978,0.06504065
0.186985666,0.073170732
0.171864428,0.081926204
0.088201973,0.563477173
0.1491275,0.565353346
0.069823612,0.095684803
0.105596903,0.095059412
0.126728872,0.090056285
0.124463047,0.500312695
0.119144651,0.485928705
0.162321212,0.474046279
0.150496436,0.131332083
0.074205781,0.12945591
0.127358268,0.128205128
0.116383176,0.554721701
0.107941403,0.55409631
0.157954778,0.553470919
0.199715198,0.457160725
0.105179929,0.458411507
0.11303951,0.46028768
0.097029251,0.602876798
0.114904096,0.607254534
0.113141787,0.609756098
0.142770601,0.510318949
0.026623448,0.515322076
0.109947603,0.524702939
0.093803597,0.644777986
0.126107343,0.654158849
0.157278177,0.660412758
0.149804101,0.541588493
0.087753529,0.547842402
0.128436108,0.552845528
0.150897676,0.437148218
0.078839709,0.437773609
0.158025585,0.43902439
0.103063585,0.574734209
0.154170535,0.574734209
0.094999449,0.574734209
0.141834374,0.473420888
0.157695152,0.471544715
0.063089075,0.470293934
0.186167451,0.61163227
0.106887165,0.599749844
0.122795147,0.502814259
0.15640489,0.489681051
0.110537661,0.477798624
0.141149906,0.92808005
0.164870266,0.92120075
0.183594795,0.552845528
0.158521234,0.549093183
0.079893947,0.547217011
0.15304549,0.534709193
0.117870124,0.966854284
0.170227999,0.958098812
0.143533743,0.947467167
0.124612528,0.58286429
0.160039652,0.565978737
0.065842682,0.560350219
0.143470804,0.008755472
0.084000755,0.004377736
0.153918776,0.001250782
0.103913269,0.91369606
0.125178984,0.91369606
0.156782528,0.91369606
0.611820056,0.052532833
0.227982943,0.055659787
0.136012462,0.10756723
0.116233695,0.101313321
0.111882995,0.110694184
0.104259437,0.12257661
0.119821252,0.998749218
0.118334304,1
0.113684641,1
0.11507718,0.895559725
0.111749249,0.895559725
0.100522399,0.895559725
0.17423253,0.031894934
0.155028087,0.029393371
0.157954778,0.025641026
0.149276981,0.922451532
0.157215238,0.904940588
0.082065363,0.901188243
0.145390462,0.066916823
0.095754724,0.061913696
0.140339559,0.055659787
0.25556622,0.966228893
0.104534798,0.959974984
0.166758454,0.954346467
0.123172785,0.387742339
0.095479364,0.38148843
0.101647444,0.378986867
0.14369896,0.010006254
0.15535852,0.00750469
0.079138672,0.005628518
0.157726622,0.000625391
0.108271836,0.421513446
0.15961481,0.400875547
0.090467799,0.390869293
0.096761758,0.029393371
0.157474863,0.012507817
0.095227605,0
0.12155209,0.464665416
0.107563766,0.463414634
0.157876103,0.457160725
